geo_id,obs_artifact_academic_paper_or_thesis_pct,obs_artifact_advice_or_recommendation_pct,obs_artifact_analysis_or_summary_pct,obs_artifact_app_or_website_pct,obs_artifact_audio_or_music_pct,obs_artifact_blog_or_article_pct,obs_artifact_chart_or_visualization_pct,obs_artifact_code_fix_or_debug_pct,obs_artifact_config_or_infra_pct,obs_artifact_creative_writing_pct,obs_artifact_data_or_spreadsheet_pct,obs_artifact_document_or_report_pct,obs_artifact_educational_material_pct,obs_artifact_email_or_message_pct,obs_artifact_explanation_or_answer_pct,obs_artifact_game_or_interactive_pct,obs_artifact_idea_or_brainstorm_pct,obs_artifact_image_or_graphic_pct,obs_artifact_marketing_or_social_content_pct,obs_artifact_math_or_calculation_pct,obs_artifact_ml_or_ai_system_pct,obs_artifact_none_pct,obs_artifact_other_pct,obs_artifact_plan_or_strategy_pct,obs_artifact_presentation_or_slides_pct,obs_artifact_recipe_or_meal_plan_pct,obs_artifact_resume_or_job_application_pct,obs_artifact_script_or_snippet_pct,obs_artifact_sql_or_database_query_pct,obs_artifact_translation_pct,obs_artifact_ui_or_design_mockup_pct,obs_artifact_video_or_animation_pct,exp_artifact_academic_paper_or_thesis_pct,exp_artifact_advice_or_recommendation_pct,exp_artifact_analysis_or_summary_pct,exp_artifact_app_or_website_pct,exp_artifact_audio_or_music_pct,exp_artifact_blog_or_article_pct,exp_artifact_chart_or_visualization_pct,exp_artifact_code_fix_or_debug_pct,exp_artifact_config_or_infra_pct,exp_artifact_creative_writing_pct,exp_artifact_data_or_spreadsheet_pct,exp_artifact_document_or_report_pct,exp_artifact_educational_material_pct,exp_artifact_email_or_message_pct,exp_artifact_explanation_or_answer_pct,exp_artifact_game_or_interactive_pct,exp_artifact_idea_or_brainstorm_pct,exp_artifact_image_or_graphic_pct,exp_artifact_marketing_or_social_content_pct,exp_artifact_math_or_calculation_pct,exp_artifact_ml_or_ai_system_pct,exp_artifact_none_pct,exp_artifact_other_pct,exp_artifact_plan_or_strategy_pct,exp_artifact_presentation_or_slides_pct,exp_artifact_recipe_or_meal_plan_pct,exp_artifact_resume_or_job_application_pct,exp_artifact_script_or_snippet_pct,exp_artifact_sql_or_database_query_pct,exp_artifact_translation_pct,exp_artifact_ui_or_design_mockup_pct,exp_artifact_video_or_animation_pct,dissimilarity
ND,0.86,13.54,6.48,3.89,0.0,0.14,2.02,2.16,1.01,2.45,3.03,13.98,1.3,5.48,15.42,0.43,0.86,1.01,2.31,1.44,0.14,5.62,0.43,4.9,2.02,1.73,2.02,4.03,0.14,0.0,0.86,0.29,0.803635205435821,14.526185369996814,5.981761333474891,3.43403439855611,0.02615882790105107,0.5125045121562798,1.6696177938210002,2.1275145981526706,1.2532317655802103,1.966555897653679,2.7989680433167003,13.961487419046605,1.792076653572566,6.1685635417772575,17.159251512899456,0.38686166259687865,0.8804214884807303,0.7852362246522984,2.6703514173479133,1.485581271897229,0.31172735959231346,6.420174116148211,0.13789468096400892,4.441866440174116,1.5374965495275508,0.7979488268393672,2.190675230916233,2.2583448349081636,0.28579042361184837,0.35588172842127613,0.6972120182609618,0.17209576388151607,6.615021764518526
NE,0.84,15.94,6.54,3.4,0.0,0.37,1.35,2.36,1.01,2.22,2.43,13.38,1.35,4.89,18.57,0.57,1.01,0.61,2.63,1.62,0.2,6.91,0.17,4.58,1.31,0.91,1.35,2.22,0.44,0.24,0.57,0.0,0.7183725711935851,15.68751105171173,5.8822278194715745,3.3378575100236456,0.024168808471265547,0.4549614475172202,1.6044371337514136,2.1743456358589497,1.276217744422741,1.7247589184743497,2.7009489051094895,13.724825742777837,1.689576436722525,5.972848771460883,17.991153490284777,0.3664624241801172,0.8451012645214351,0.7358723141770332,2.345574174976868,1.4561560604502934,0.2923614680785443,6.566948699496247,0.13736301017785546,4.358251259381105,1.4194438161817624,0.9499064459751209,1.9748935951475277,2.178348925670814,0.2805500154209931,0.31456461396113905,0.6576590932456051,0.15309653541688087,3.972400020561324
NH,0.91,14.87,6.57,3.47,0.1,0.44,1.69,2.23,1.21,1.62,2.02,14.67,2.02,5.33,18.31,0.34,0.74,0.67,2.53,1.62,0.27,6.37,0.0,4.35,1.15,0.88,1.79,2.33,0.37,0.4,0.67,0.07,0.7629277605779156,14.748211558307535,5.936850361197112,3.4787977296181634,0.02561506707946337,0.4790350877192983,1.6478111455108366,2.276205366357069,1.330607843137255,1.8340743034055726,2.7895644994840048,13.663232198142415,1.67776883384933,6.081204334365326,17.592977296181633,0.37959855521155833,0.867340557275542,0.7790175438596494,2.4472239422084625,1.5122899896800828,0.308467492260062,6.639241486068113,0.1424984520123839,4.3472786377708985,1.47877399380805,0.9090041279669764,2.0604850361197116,2.322498452012385,0.2967192982456141,0.33400825593395256,0.6845479876160993,0.16296594427244587,3.4180087719298204
NJ,0.78,14.99,6.17,3.55,0.03,0.43,1.78,2.05,1.19,1.37,2.98,13.66,1.98,6.29,17.19,0.33,0.69,0.79,2.2,1.4,0.32,6.78,0.14,4.54,1.64,0.74,2.43,2.11,0.3,0.37,0.64,0.12,0.715508293477155,15.141917166988913,6.028371832705812,3.3268087921033898,0.024208812455479806,0.4490210644143687,1.6351399206268453,2.1163661341202817,1.2719090261524375,1.6517075404497816,2.781531494861098,13.96354940470134,1.7840866999084164,5.920303246158545,17.945697567925112,0.3644957769410808,0.8336084257657477,0.7495583596214513,2.3346626640887354,1.4799124860079378,0.2919019029205251,6.730003052813679,0.14011295410603444,4.429194057189378,1.4446881042027075,0.9243950340897529,1.9576717207693095,2.1713025338353527,0.27920626844408275,0.30315966215528656,0.656833214612802,0.15042942912384252,2.337289101455179
NM,1.1,14.0,6.02,3.34,0.04,0.45,1.67,2.73,1.87,2.03,2.24,15.99,1.46,4.72,18.39,0.33,0.73,0.81,2.52,1.51,0.33,6.71,0.16,3.99,1.42,1.06,1.14,2.24,0.16,0.37,0.45,0.04,0.7696502922777149,14.756443441698286,6.003639626704952,3.4393313506307046,0.02530304584145216,0.4786452671520869,1.6247000307660753,2.3078832940211265,1.3490277920213312,1.8193128909855398,2.667078248384781,13.859699517998154,1.7926971592657164,5.962928930366116,17.84005332786381,0.3838796020920931,0.8412542303353502,0.7442590503538099,2.362485898882165,1.4721136293713464,0.31197313096092716,6.705987078248385,0.13860219464670295,4.315988103784228,1.444927699723105,0.7590483027381808,2.0243349400061526,2.3406830068710893,0.29589478002256175,0.329654394421085,0.6695692749461595,0.1598912932006974,4.875076915188185
NV,0.97,14.61,5.95,3.84,0.02,0.58,1.61,2.49,1.33,2.07,2.13,14.65,1.3,5.29,17.0,0.37,0.83,0.77,2.96,1.19,0.33,7.08,0.17,5.17,1.2,0.83,1.3,2.25,0.46,0.41,0.61,0.24,0.7301775568181819,14.886959212662342,6.038800730519482,3.3856676136363637,0.025526582792207795,0.45834415584415583,1.6338818993506494,2.196418425324676,1.3203764204545456,1.7532782061688312,2.7482792207792213,14.058031655844156,1.6272940340909094,6.01135349025974,17.716928774350652,0.37012581168831166,0.843000202922078,0.7572950487012987,2.379210633116884,1.4718120941558444,0.3022260551948052,6.671729910714286,0.14332183441558444,4.429102069805195,1.4352729301948053,0.9084517045454547,2.0008492288961035,2.261483360389611,0.28719561688311696,0.31951603084415586,0.6678997564935064,0.15744724025974025,4.164290280032473
NY,0.94,15.99,6.26,2.92,0.02,0.45,1.63,1.71,1.0,1.46,2.87,13.08,1.99,6.72,18.12,0.31,0.8,0.67,2.19,1.53,0.25,6.71,0.19,4.17,1.63,0.87,2.15,1.95,0.25,0.41,0.62,0.14,0.7474445007602637,15.313665484034466,5.986638621388749,3.1991839837810447,0.024635580334515968,0.4724885960466295,1.603221490116574,1.9737151545869238,1.1885879371515458,1.7843740496705531,2.7428981246832236,13.980538266599089,1.8124206791687787,6.10018550430816,17.879103902686268,0.3675266092245312,0.8560689305625953,0.7453329954384188,2.4215347187024836,1.4446447034972127,0.28656259503294484,6.658986315255954,0.14023010643689812,4.395239736441966,1.4349711099847946,0.941544855549924,2.0381287379624937,2.063551951343132,0.2650187531677648,0.32570603142422716,0.646024328433857,0.15688089204257477,2.910282311201217
OH,0.77,15.24,5.34,4.23,0.04,0.42,1.6,2.26,1.28,2.46,2.7,12.83,1.71,5.36,18.15,0.5,0.94,0.92,2.32,1.33,0.21,6.82,0.16,4.51,1.34,1.01,1.73,2.26,0.36,0.28,0.75,0.16,0.7206527468072167,15.23532434623961,5.963031623758364,3.3779556051084536,0.02521285221974458,0.4544202310966957,1.6286803162375842,2.1995935536184876,1.314146563957024,1.7296847759983787,2.754219541860937,13.87697851206163,1.6296634907764036,5.97148287046422,17.75098216095682,0.3679768903304277,0.8507612000810868,0.7547141698763429,2.389889519562133,1.4685090208797893,0.2989661463612406,6.625709507399149,0.14170788566795056,4.437714372592743,1.4443411717007906,0.9168173525238191,2.004762821812284,2.2354449624974664,0.2856831542671803,0.3157814717210622,0.6701033853638758,0.15618285019258055,3.1416622744780076
OK,0.56,15.22,5.94,3.6,0.04,0.48,1.36,2.58,1.74,2.81,2.56,13.77,1.86,4.38,18.18,0.48,1.14,0.74,2.3,1.43,0.21,7.34,0.12,4.22,0.77,1.2,1.51,2.17,0.37,0.17,0.68,0.08,0.7218179046844831,15.211632964129661,5.956866172136979,3.3944416217864037,0.025210852555634596,0.45592622700945035,1.6181028350777358,2.2409074281068992,1.3359506147749212,1.7246499339498018,2.723818717609999,13.825806320495882,1.6727466720861701,5.922724316634489,17.850783456965758,0.3709307997154761,0.8410344477187279,0.745821562849304,2.355719947159841,1.4676902753785188,0.2972045523828879,6.689357788842597,0.1415120414592013,4.365048267452494,1.4331084239406566,0.940995833756732,1.994278020526369,2.2489116959658575,0.28865359211462255,0.3147048064221116,0.6652850320089422,0.15552687734986284,4.005077736002437
OR,0.48,15.77,5.95,2.83,0.02,0.44,1.39,2.31,1.14,2.03,2.42,14.49,1.46,5.36,19.81,0.39,0.93,0.69,2.32,1.64,0.22,6.9,0.11,3.89,1.18,1.11,1.5,2.21,0.17,0.26,0.44,0.13,0.7415762746292912,15.428290676416818,5.91694292098314,3.264320536258378,0.025251878935608367,0.46670932358318096,1.6011923623806619,2.096783465366646,1.2566575258988422,1.7731119236238069,2.689210847044485,13.842263863497863,1.7415579930936425,5.9821897217144,18.038936624009747,0.37015539305301637,0.852869185456023,0.7377676213690837,2.363888888888889,1.443461304082876,0.2942098314036157,6.620567743245989,0.14069876091813932,4.370327036359942,1.4225482429412954,0.9344678041844403,2.0111913467397926,2.161109079829372,0.27557993093642086,0.3237690432663009,0.6524019906561038,0.15712675198049972,4.064607962624418
PA,0.98,15.36,5.72,3.5,0.03,0.45,1.65,2.34,1.21,1.98,2.64,12.89,1.87,5.6,18.75,0.47,0.82,0.76,2.1,1.5,0.24,6.38,0.15,4.57,1.49,0.97,1.95,2.16,0.27,0.32,0.75,0.13,0.7311090798293723,15.357596993703027,5.944104204753199,3.3025969937030277,0.024668901076579326,0.45767621369083894,1.6152468007312615,2.127954499289052,1.2669784684135685,1.7176955108673575,2.699622181596588,13.79713081454398,1.7635273207393865,5.9082327848872636,18.042669104204755,0.3687903717245582,0.8508775137111518,0.7392453788340443,2.3528234816169,1.4439985781027829,0.2953178955921187,6.685223440991266,0.13897521836278695,4.409683120048751,1.435204143814747,0.9432734105220395,1.991230956733699,2.1829067641681896,0.27816473694901483,0.3140473288645136,0.6568169815153364,0.1538198253097705,2.3055047735120846
RI,1.96,13.55,6.24,3.47,0.0,0.54,1.77,2.08,0.96,1.89,2.5,12.51,2.35,5.43,18.56,0.46,0.89,0.5,1.58,2.31,0.19,6.24,0.31,4.51,1.58,0.65,2.81,2.7,0.12,0.35,0.89,0.12,0.822322357019064,14.263331634213477,6.010909368946887,3.352346824344989,0.026154551942094,0.5191589356713222,1.625728412682231,2.1451034763992256,1.2514445917014982,1.9844663064532573,2.722337649097768,14.072781119380165,1.897138342338669,6.128283209297585,17.716595983280662,0.39244163523294934,0.8763156285044347,0.7660872667957996,2.5467009888877556,1.4765103476399226,0.3023845448057906,6.670498521765726,0.14138750127433988,4.251152003262312,1.4749260882862678,0.7362870832908555,2.1458772555816084,2.1979202772963604,0.2816331940055051,0.35989703333673173,0.6681792231624017,0.17059231318177184,5.769536650015292
SC,0.46,13.9,6.64,3.87,0.03,0.54,1.5,2.41,1.44,2.18,2.81,15.15,1.52,6.4,16.31,0.41,0.86,0.83,2.93,0.97,0.32,6.94,0.14,4.54,1.21,0.87,1.58,2.03,0.23,0.12,0.72,0.14,0.7372634245187436,14.294976697061804,6.044867274569402,3.4878642350557243,0.02559169199594731,0.4677912867274569,1.636710233029382,2.304886524822696,1.37255116514691,1.7644133738601817,2.800479229989868,14.17284295845998,1.7048885511651468,6.023945288753797,17.53770111448835,0.37895440729483276,0.8410070921985814,0.767066869300912,2.408185410334346,1.5065947315096253,0.30164944275582567,6.796379939209726,0.14465754812563322,4.35922188449848,1.4726048632218844,0.8471175278622086,2.0277689969604857,2.3082340425531913,0.2984235055724417,0.32129787234042545,0.6816585612968593,0.15940425531914892,4.042025835866264
SD,0.38,12.75,6.69,3.28,0.0,0.76,1.52,2.15,1.64,1.26,3.03,15.28,0.51,5.18,17.68,0.88,0.51,0.88,3.41,1.01,0.0,8.96,0.25,3.66,0.76,0.63,1.77,4.42,0.51,0.0,0.25,0.0,0.7765695968705857,14.216145822014559,6.033370640008693,3.7229946756492445,0.02578615668803651,0.49496577203085956,1.683264152993589,2.4320797566011083,1.3963501032272088,1.8823883516244704,2.8592567640986637,13.775990437900683,1.6794317070520484,6.179450179289362,16.886641312615453,0.38706617407367166,0.8471552754536564,0.8061871128979682,2.564646310985548,1.554837552971857,0.31262305769857657,6.633848744974466,0.1405487341084429,4.301451700532436,1.5560186895577528,0.7396229490383571,2.116629359991307,2.4456112137346517,0.31730413995436274,0.34064326849940246,0.7198989459958709,0.16819841356079537,9.641701075736174
TN,0.42,14.94,6.11,3.69,0.03,0.43,1.45,2.23,1.35,2.15,2.9,14.77,1.24,5.44,17.19,0.42,0.97,0.73,2.85,1.35,0.38,7.36,0.13,4.16,1.24,1.03,1.52,2.09,0.35,0.22,0.7,0.18,0.7059740654442306,15.07362273325904,5.979963529530951,3.4172312835578964,0.02525782595481714,0.4509796373214465,1.6341677641576335,2.2137392361462873,1.3300283659203727,1.715112957147199,2.8037696282038294,14.02064127241414,1.5910130685847432,6.031248100496403,17.483504204234627,0.36706311417282955,0.8475645831222772,0.7629186505926451,2.428516867591936,1.4809492452639041,0.2972140613919564,6.642550906696384,0.14301995745111945,4.451923817242427,1.4627737817850268,0.93656772363489,2.0199382028163306,2.2428973761523654,0.2889798399351636,0.31283861817445036,0.6788542194306556,0.15626988147097556,3.3092219633269155
TX,0.47,15.1,5.77,3.55,0.02,0.38,1.69,2.11,1.39,1.65,3.03,14.15,1.71,5.83,17.14,0.37,0.8,0.77,2.4,1.38,0.36,6.75,0.13,4.68,1.43,0.88,2.37,2.19,0.33,0.3,0.69,0.16,0.6910350415231922,15.268408952805343,6.020455742353656,3.379678954830869,0.024291067449868343,0.4358091958679361,1.6459600972250354,2.176710552967389,1.311452298966984,1.6215404091553574,2.807257443791776,14.009107757747618,1.6394136115049622,5.912968401863479,17.772979542232125,0.36021875632975503,0.8319779218148674,0.7525491188981164,2.334845047599756,1.4878276281142393,0.29502633178043347,6.663138545675512,0.14083856593072716,4.473997366821957,1.441524204982783,0.9349199918979136,1.9445624873404896,2.219048004861252,0.2852228073728985,0.29763520356491796,0.6676027952197692,0.14931638646951587,1.7201346971845246
VA,0.79,14.79,5.78,3.45,0.03,0.54,1.76,2.21,1.31,1.91,2.61,14.35,1.86,5.56,17.45,0.37,0.84,0.72,2.08,1.63,0.27,6.62,0.19,4.43,1.6,0.89,2.25,2.23,0.3,0.34,0.7,0.15,0.7480223350253808,14.969276142131982,5.9718142131979715,3.326943147208122,0.025440609137055842,0.47077766497461926,1.6226263959390868,2.1479827411167514,1.2864741116751273,1.7695258883248735,2.7268071065989847,13.947291370558375,1.7902802030456855,5.957496446700508,17.82898883248731,0.3756446700507615,0.8574091370558378,0.7485756345177667,2.4008000000000003,1.4595197969543146,0.2980385786802031,6.7328507614213216,0.14141624365482233,4.386394923857868,1.450176649746193,0.9016060913705585,2.0280629441624365,2.2016598984771574,0.2810791878172589,0.32292588832487323,0.6630964467005077,0.15820304568527926,1.8039071065989873
VT,1.65,15.45,6.75,2.93,0.0,0.45,1.58,2.25,1.28,1.43,2.93,16.8,1.05,5.4,17.18,0.53,0.38,0.15,1.58,1.35,0.23,6.83,0.38,3.6,1.58,0.9,1.58,2.7,0.23,0.3,0.53,0.08,0.777943526904635,14.544757591901973,5.980631859350027,3.5435929675013322,0.025507725093233884,0.48647522642514646,1.6681129461907298,2.2497197655833783,1.3039488545551412,1.8274501864677677,2.8113649440596697,13.688246137453387,1.7967650506126798,6.027870005327651,17.414849227490677,0.3838582844965371,0.8651273308470965,0.7914469898774641,2.512994139584444,1.5154011720831115,0.31042301545018647,6.740339904102291,0.14030474160895046,4.387021843367076,1.533659030367608,0.759096430474161,2.0840969632392117,2.3323633457645183,0.29813212573255193,0.33303569525839105,0.6989142248268513,0.1637773042088439,6.776328716036225
WA,0.47,16.27,5.99,2.59,0.02,0.51,1.7,2.18,1.37,1.57,2.28,13.25,1.43,5.36,20.04,0.35,0.92,0.65,1.69,1.53,0.27,6.94,0.24,4.29,1.29,1.16,2.04,2.29,0.26,0.3,0.58,0.17,0.7079565305707903,15.719915701807842,5.895595165549463,3.300300629697339,0.024399756246191354,0.44232988015437746,1.6238574040219382,2.153011375177738,1.2908622790981112,1.6433627869185459,2.659423115986187,13.658284582571603,1.7477046516351822,5.706190331098924,18.357519804996958,0.36484156002437557,0.8404245378834044,0.7195541336583384,2.2835720089376403,1.4317895592118628,0.2960227503554744,6.667448710136098,0.13654783668494824,4.433863497867155,1.4109709526711358,0.9731251269551087,1.9277584806012595,2.197943327239489,0.2783384115376804,0.3014818200284381,0.6541570180784074,0.14888787324801953,3.5417037375583957
WI,0.75,15.77,5.5,2.94,0.02,0.51,1.6,2.0,1.54,2.17,2.46,12.82,1.78,4.86,20.35,0.45,0.99,0.72,2.14,1.6,0.24,6.73,0.16,4.24,1.49,1.11,1.41,2.34,0.31,0.17,0.72,0.11,0.725158375634518,15.720665989847713,5.873134010152285,3.2880091370558375,0.02471878172588833,0.4547908629441625,1.609669035532995,2.1481035532994928,1.2773949238578677,1.6950873096446701,2.6507248730964474,13.627884263959391,1.7842893401015227,5.796241624365482,18.216459898477158,0.3687167512690356,0.8518091370558377,0.7254020304568527,2.331283248730964,1.427660913705584,0.294730964467005,6.662386802030458,0.1369005076142132,4.368579695431473,1.425896446700508,0.957856852791878,1.976335025380711,2.1826720812182745,0.2779015228426396,0.31027614213197957,0.6541888324873097,0.15238680203045687,3.953110659898477
WV,0.68,12.1,7.26,3.39,0.0,0.77,0.77,2.03,1.94,3.68,2.71,15.0,1.26,3.0,18.3,0.58,1.26,1.06,2.13,1.36,0.39,7.74,0.1,4.16,1.65,0.77,1.65,3.58,0.19,0.1,0.29,0.1,0.8422017648981371,14.440797472491557,6.003054798997714,3.38310273450267,0.027047608671968627,0.5410741910883538,1.6027737226277374,2.1716003921995863,1.2795478810327925,2.139920470639504,2.85387188146857,13.903172458873517,1.7623880597014927,6.695362239895414,16.768847368994447,0.3953208410502233,0.879036932127683,0.7991110142717072,2.609313650724481,1.558253622398954,0.3038609870356248,6.469673167011658,0.14812724697679489,4.159742891382503,1.4841366161891274,0.7776696807931147,2.2513421941387946,2.2183026473472056,0.28767077023640925,0.38508443185532193,0.6735417801503432,0.1808911646148818,10.030016341649413
WY,0.67,14.17,7.08,2.7,0.0,0.17,1.69,3.54,1.35,2.87,2.7,15.35,1.52,5.4,17.2,0.17,1.01,1.18,2.36,0.84,0.17,7.25,0.17,3.2,0.84,1.01,1.18,2.36,0.34,0.51,0.84,0.17,0.8160800353747513,15.440505195666592,5.872474021667035,3.383788414768958,0.027538138403714347,0.5215310634534601,1.6263331859385364,2.103914437320362,1.2254101260225512,2.1057296042449702,2.7073889011717887,13.736181737784655,1.53120826884811,6.375707495025425,16.838843687817818,0.38238558478885704,0.9165686491266857,0.7900232146805218,2.762495025425603,1.4257738226840593,0.3105184611983197,6.189765642272827,0.13904488171567544,4.397677426486845,1.5162370108335175,0.823125138182622,2.263314172009728,2.2273391554278135,0.27991819588768513,0.37900729604244965,0.7001857174441742,0.18091200530621265,7.78959816493478
