geo_id,AI agent design,AI app building,AI image generation,API debugging,Account and billing,Accounting and bookkeeping,Automated pipelines,Backend architecture,Booking and scheduling,Business operations,Buying and investing,CRM,Career interview prep,Career navigation,Code design,Companionship and conversation,Cooking,Customer support and service,Dashboards and charts,Data analysis,Destination research,Document transformation,Editing and rewriting,Education and learning — other,Emotional Wellbeing and Support,Entitlements and rules,Fiction writing,Financial modeling,Finding the best price,Formatted writing,Gaming,Home renovation,Homework,Instructional design,Math and CS theory,Media discovery,Medical Questions,Outdoor and garden,Promotional writing,Quant trading,Reference and fact-finding,Reference documentation,Research and evidence,Science,Self-presentation writing,Self-reflection,Server infrastructure,Shell and systems code,Slide decks,Software development — other,Software how-to,Starting a business,Structured extraction,Trend tracking,Video scripts,Web front-end,Wellness and fitness,Workplace writing
NV,1.72,1.1894736842105262,1.2264150943396226,1.2156862745098038,1.3333333333333335,0.7547169811320755,1.1964285714285714,1.04,0.9636363636363636,1.1006944444444444,0.8028169014084507,0.8928571428571428,0.6415094339622641,0.8749999999999999,1.2033898305084745,1.2974683544303796,1.0166666666666666,1.1,0.7962962962962963,0.7023809523809523,1.1818181818181819,1.0,1.096296296296296,0.8245614035087719,0.9865319865319865,1.25,1.2613636363636365,0.78,1.1129032258064515,1.0676691729323307,1.1120689655172415,0.8253968253968255,0.6383701188455009,0.8717948717948718,0.8909090909090909,0.9829059829059829,1.0873786407766992,0.5,1.1943661971830988,1.1403508771929827,0.9237288135593221,0.83,1.0902255639097744,0.7681159420289856,0.8159340659340659,1.1428571428571428,1.2873563218390807,1.3620689655172415,0.8389261744966443,1.352941176470588,1.222222222222222,1.0694444444444444,0.9921259842519685,0.8441558441558442,1.3666666666666667,1.1566820276497696,0.8697916666666666,0.9925650557620818
NY,0.84,0.8631578947368421,1.0943396226415094,0.8431372549019608,1.0392156862745099,0.9433962264150942,0.7857142857142857,0.78,1.2,0.8715277777777778,1.1408450704225352,1.2142857142857142,1.3396226415094339,1.3392857142857142,0.8813559322033899,0.9367088607594937,1.0750000000000002,0.96,0.9444444444444444,1.0119047619047619,1.2077922077922079,1.0133333333333334,1.1333333333333333,1.1403508771929827,1.1986531986531985,1.0333333333333334,0.8409090909090909,1.22,1.161290322580645,0.9172932330827067,0.7931034482758622,0.7777777777777778,0.9066213921901528,0.9358974358974358,0.9363636363636363,0.7606837606837608,1.1310679611650485,0.7413793103448276,0.9211267605633804,1.0175438596491229,1.0,0.97,0.9924812030075187,0.7826086956521741,1.1346153846153846,1.2063492063492063,0.8160919540229885,0.8275862068965517,1.1610738255033557,0.9058823529411765,0.888888888888889,0.9972222222222221,1.078740157480315,1.0909090909090908,1.0833333333333335,0.8847926267281105,1.2760416666666667,1.1338289962825279
OH,0.96,1.1789473684210527,1.0188679245283019,1.1176470588235292,0.9019607843137255,0.9245283018867924,0.9196428571428571,1.18,0.7090909090909091,0.8819444444444445,0.835680751173709,0.5714285714285714,0.7169811320754716,0.8392857142857142,1.093220338983051,1.1075949367088607,1.1083333333333334,0.98,1.0,1.0238095238095237,0.6753246753246753,0.9733333333333333,1.0074074074074073,1.0175438596491229,1.0404040404040402,1.0333333333333334,1.2045454545454546,0.74,0.7419354838709677,1.6466165413533833,1.2758620689655173,1.4285714285714286,1.266553480475382,1.1153846153846154,0.8727272727272726,1.324786324786325,1.0679611650485437,1.5517241379310347,0.9014084507042255,0.912280701754386,1.0,1.0,0.8270676691729324,1.1884057971014492,0.8351648351648352,1.0158730158730158,1.264367816091954,0.9827586206896551,1.0604026845637584,0.9529411764705883,1.0101010101010102,0.8638888888888888,0.8425196850393701,0.8831168831168832,1.0833333333333335,1.0368663594470047,1.015625,0.7806691449814127
OK,0.96,1.0947368421052632,1.2075471698113207,,1.196078431372549,,0.8839285714285713,1.02,,,0.6338028169014085,0.857142857142857,,0.8214285714285714,1.1440677966101696,1.0316455696202531,1.3166666666666669,,0.8888888888888888,0.8809523809523809,,0.8133333333333334,1.096296296296296,1.0175438596491229,1.0538720538720538,1.2333333333333334,1.2386363636363638,0.99,1.032258064516129,0.8421052631578948,1.4482758620689655,1.0952380952380951,1.1867572156196946,1.435897435897436,0.6909090909090908,1.8034188034188035,0.9271844660194174,1.310344827586207,1.0028169014084507,1.1228070175438598,1.1864406779661016,0.99,0.7819548872180451,0.9275362318840581,0.760989010989011,0.9682539682539683,1.0574712643678161,0.9655172413793105,0.7651006711409395,1.0470588235294118,0.7474747474747475,1.0888888888888888,0.8976377952755905,0.6623376623376623,1.5333333333333334,0.8663594470046083,0.9687500000000001,0.8587360594795539
OR,1.04,0.7894736842105263,0.9056603773584905,1.4313725490196079,1.0196078431372548,0.8867924528301886,0.7589285714285713,0.96,1.0,0.9774305555555556,0.995305164319249,1.0357142857142856,0.6226415094339622,1.0535714285714284,0.8305084745762712,1.3037974683544304,1.2166666666666668,0.88,0.7592592592592592,0.761904761904762,0.961038961038961,0.9733333333333333,1.0148148148148148,0.9649122807017545,1.037037037037037,1.1666666666666667,1.5909090909090908,0.89,1.1774193548387097,0.8496240601503758,1.25,1.4603174603174605,0.8251273344651954,1.205128205128205,0.9545454545454545,1.3162393162393164,1.1650485436893203,1.3448275862068968,1.095774647887324,0.736842105263158,1.0508474576271187,1.16,0.7669172932330827,0.8405797101449275,0.9038461538461539,1.2380952380952381,1.2988505747126435,1.0172413793103448,0.6845637583892618,0.9176470588235295,1.0808080808080809,1.0527777777777778,0.8031496062992126,1.025974025974026,0.8833333333333334,1.0138248847926268,1.0364583333333333,0.996282527881041
PA,0.82,0.9052631578947369,0.7358490566037735,1.0588235294117647,0.8627450980392157,0.8679245283018868,0.7767857142857142,0.9,1.1636363636363636,0.892361111111111,0.9295774647887324,0.8035714285714285,1.0754716981132073,1.1428571428571428,1.0254237288135593,1.0379746835443038,0.9833333333333333,0.88,0.8703703703703702,1.25,0.961038961038961,0.8533333333333334,1.0296296296296295,0.8421052631578948,0.9865319865319865,1.1333333333333335,1.1363636363636365,0.91,0.9516129032258064,1.075187969924812,1.0,1.0634920634920635,1.3293718166383701,1.2307692307692306,1.2909090909090908,1.0683760683760684,0.9126213592233009,1.2758620689655173,0.8901408450704226,0.9824561403508774,1.0084745762711864,0.93,1.1729323308270676,1.4347826086956523,1.0796703296703296,1.0158730158730158,0.9885057471264368,1.1034482758620692,1.221476510067114,1.0705882352941176,0.8686868686868687,0.8305555555555556,0.921259842519685,0.935064935064935,0.8,0.9262672811059908,0.9947916666666666,0.8104089219330856
RI,,0.9368421052631579,,,,,,,,,0.5446009389671361,,,,1.2118644067796611,0.9050632911392404,1.0416666666666667,,,1.0595238095238095,,0.9466666666666667,1.2888888888888888,,0.6767676767676767,,1.3181818181818181,1.03,,1.2105263157894737,0.8448275862068966,,1.3565365025466893,1.3717948717948718,1.4181818181818182,1.1452991452991454,0.4320388349514563,1.310344827586207,0.867605633802817,,0.8728813559322035,1.34,1.406015037593985,1.5507246376811596,1.2747252747252746,,0.8735632183908046,1.8448275862068968,1.1946308724832215,1.3647058823529412,1.1717171717171717,0.7805555555555556,1.4409448818897639,1.038961038961039,,1.294930875576037,0.6979166666666667,1.0111524163568775
SC,0.96,1.2,1.169811320754717,0.9411764705882353,0.7450980392156863,0.9811320754716981,0.9107142857142857,1.56,0.9818181818181818,,0.8873239436619719,0.9285714285714285,0.6037735849056604,,0.8983050847457628,0.7848101265822784,0.7166666666666667,0.88,0.7407407407407407,1.0238095238095237,0.7272727272727273,0.9866666666666667,0.9925925925925926,0.8771929824561404,0.8383838383838385,0.9333333333333335,1.4318181818181819,1.1,1.0967741935483872,1.2330827067669172,0.9827586206896551,1.0158730158730158,1.0050933786078098,1.2307692307692306,0.7272727272727273,1.076923076923077,0.8883495145631068,1.2758620689655173,1.2591549295774649,0.7719298245614036,0.9322033898305085,0.86,0.9924812030075187,0.7246376811594204,0.9368131868131868,1.0476190476190477,0.8735632183908046,1.0,0.9395973154362416,0.9647058823529412,0.9494949494949495,0.9472222222222222,0.8976377952755905,0.961038961038961,1.2,1.0829493087557605,0.8229166666666667,1.0892193308550187
SD,,,,,,,,,,,,,,,2.1186440677966103,,,,,,,,,,,,,,,,,,0.7640067911714771,,,2.1367521367521367,,,1.5971830985915494,,,,,,,,,,,,,0.8805555555555555,,,,1.230414746543779,,
TN,0.76,1.1473684210526318,0.9811320754716981,1.0980392156862746,0.9411764705882353,1.169811320754717,1.1339285714285714,1.0,0.7999999999999999,,0.8215962441314555,1.2857142857142856,0.5660377358490566,0.9107142857142857,1.0254237288135593,1.1265822784810127,0.9333333333333335,0.92,0.8333333333333333,0.9166666666666667,0.7142857142857143,1.0133333333333334,1.0222222222222221,0.7543859649122807,0.845117845117845,0.7833333333333333,1.5454545454545456,0.95,0.7903225806451613,1.0601503759398494,1.0775862068965518,1.1904761904761905,0.9473684210526316,0.7692307692307692,0.6454545454545454,1.3162393162393164,0.9320388349514562,1.517241379310345,1.2591549295774649,0.9824561403508774,0.9745762711864406,0.96,0.7744360902255639,1.0,0.8214285714285715,0.9047619047619047,0.9540229885057471,0.8793103448275863,0.9463087248322147,0.8705882352941177,1.0808080808080809,1.011111111111111,1.0078740157480315,0.987012987012987,1.0166666666666666,1.1059907834101383,1.0,0.8438661710037175
TX,1.1,1.0947368421052632,1.0754716981132073,1.0980392156862746,1.0588235294117647,1.0566037735849056,1.1160714285714284,1.1,0.8181818181818181,1.109375,1.0328638497652582,0.9642857142857143,1.0943396226415094,1.0357142857142856,1.0084745762711864,0.9556962025316456,0.9000000000000001,1.04,1.074074074074074,0.8571428571428571,1.0,1.1199999999999999,0.7925925925925926,1.1403508771929827,0.9259259259259258,1.0333333333333334,0.9204545454545455,1.03,0.903225806451613,0.9849624060150376,0.9655172413793105,0.9047619047619047,1.0203735144312394,1.0,0.9818181818181818,1.0085470085470085,0.9320388349514562,0.8965517241379312,1.0422535211267607,1.1578947368421053,1.0,1.01,0.8195488721804511,0.8840579710144928,0.9807692307692307,0.8730158730158731,1.0804597701149425,0.9310344827586208,1.0536912751677854,1.1176470588235294,1.0505050505050506,1.038888888888889,1.0866141732283463,0.922077922077922,1.0333333333333334,1.0829493087557605,0.9739583333333334,0.9739776951672863
VA,0.86,0.8526315789473685,0.8679245283018868,1.0980392156862746,0.7450980392156863,1.1132075471698113,0.7499999999999999,0.96,0.9818181818181818,0.8385416666666667,0.8309859154929577,0.6249999999999999,1.0,0.9642857142857143,1.1271186440677967,0.9873417721518988,0.8750000000000001,0.82,1.462962962962963,1.0119047619047619,0.8311688311688311,1.0533333333333335,1.074074074074074,1.087719298245614,0.9259259259259258,0.9666666666666667,0.9431818181818181,0.9,1.0806451612903227,1.112781954887218,0.9051724137931035,0.9206349206349206,1.2224108658743633,1.1538461538461537,1.2454545454545454,1.0256410256410258,1.0048543689320388,1.2241379310344829,0.8619718309859156,0.7543859649122807,0.9322033898305085,1.15,1.1203007518796992,0.9710144927536233,1.0384615384615383,0.9841269841269841,1.0344827586206897,1.1724137931034484,1.087248322147651,0.9882352941176471,0.9595959595959596,0.9277777777777777,0.9606299212598425,1.1688311688311688,0.8333333333333334,1.0276497695852536,1.0260416666666667,1.0037174721189592
VT,,,,,,,,,,0.9027777777777778,0.6525821596244131,,,,1.3389830508474578,1.0569620253164556,,,,1.6547619047619047,,,1.9925925925925925,,0.845117845117845,,2.3181818181818183,,,,1.1982758620689655,,0.9779286926994907,,,,0.8543689320388349,,0.7070422535211267,,1.2627118644067796,,1.5338345864661653,,1.1483516483516483,,,,1.1208053691275168,,,1.0055555555555555,,,,,0.9687500000000001,1.070631970260223
WA,1.2,0.8736842105263158,0.8490566037735849,0.8627450980392157,0.9803921568627451,1.0188679245283019,0.9375,0.9,1.1636363636363636,0.982638888888889,1.0657276995305165,0.8392857142857142,1.9433962264150944,1.0178571428571426,1.1186440677966103,1.1898734177215189,1.175,1.04,0.9814814814814815,0.8928571428571429,1.1168831168831168,0.7866666666666666,0.9629629629629629,0.9473684210526317,1.1515151515151514,1.1166666666666667,1.1363636363636365,0.89,1.129032258064516,0.8496240601503758,1.2241379310344829,1.1904761904761905,0.8115449915110358,1.0256410256410258,1.1454545454545453,1.076923076923077,1.233009708737864,1.4137931034482758,0.7971830985915493,0.9649122807017545,1.093220338983051,1.13,1.0075187969924813,1.1304347826086958,0.8681318681318682,1.126984126984127,1.1954022988505748,1.0862068965517242,0.610738255033557,1.0823529411764707,1.090909090909091,0.9722222222222222,0.8740157480314962,1.1428571428571428,0.7666666666666667,1.0046082949308757,1.0729166666666667,0.8215613382899628
WI,0.88,1.1578947368421053,0.9433962264150942,0.7843137254901961,0.5686274509803921,0.6981132075471698,0.4464285714285714,1.26,0.7272727272727273,,0.9014084507042254,0.732142857142857,0.7169811320754716,0.7142857142857143,0.9576271186440678,1.1835443037974684,1.0250000000000001,0.76,1.111111111111111,1.0119047619047619,0.6623376623376623,0.8666666666666667,0.874074074074074,1.105263157894737,1.01010101010101,1.0833333333333335,1.2386363636363638,1.01,0.9516129032258064,1.0526315789473684,1.3275862068965518,1.4761904761904763,1.202037351443124,1.3717948717948718,1.1636363636363636,1.3076923076923077,0.8689320388349514,1.6034482758620692,0.9971830985915494,0.8245614035087719,1.2796610169491527,1.13,1.1353383458646615,1.0869565217391306,0.9395604395604396,0.9365079365079364,1.32183908045977,1.2586206896551724,0.8590604026845637,0.9529411764705883,1.1616161616161615,0.9138888888888889,0.8346456692913387,0.6883116883116883,0.5333333333333333,1.0092165898617511,0.9010416666666667,0.8884758364312269
WV,,,,,,,,,,,,,,,,1.7848101265822782,,,,,,,,,0.8181818181818182,,2.329545454545454,,,,1.9827586206896552,,0.9558573853989814,,,2.41025641025641,0.9951456310679611,,0.828169014084507,,,,,,0.9862637362637362,,,,,,,0.7111111111111111,,,,1.4147465437788018,,1.0
WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7181663837011886,,,,,,,,,,,,1.0329670329670328,,,,,,,1.1083333333333334,,,,,,
