geo_id,user_Management,user_Business and Financial Operations,user_Computer and Mathematical,user_Architecture and Engineering,"user_Life, Physical, and Social Science",user_Community and Social Service,user_Legal,user_Educational Instruction and Library,"user_Arts, Design, Entertainment, Sports, and Media",user_Healthcare Practitioners and Technical,user_Healthcare Support,user_Protective Service,user_Food Preparation and Serving Related,user_Building and Grounds Cleaning and Maintenance,user_Personal Care and Service,user_Sales and Related,user_Office and Administrative Support,"user_Farming, Fishing, and Forestry",user_Construction and Extraction,"user_Installation, Maintenance, and Repair",user_Production,user_Transportation and Material Moving,wf_Management,wf_Business and Financial Operations,wf_Computer and Mathematical,wf_Architecture and Engineering,"wf_Life, Physical, and Social Science",wf_Community and Social Service,wf_Legal,wf_Educational Instruction and Library,"wf_Arts, Design, Entertainment, Sports, and Media",wf_Healthcare Practitioners and Technical,wf_Healthcare Support,wf_Protective Service,wf_Food Preparation and Serving Related,wf_Building and Grounds Cleaning and Maintenance,wf_Personal Care and Service,wf_Sales and Related,wf_Office and Administrative Support,"wf_Farming, Fishing, and Forestry",wf_Construction and Extraction,"wf_Installation, Maintenance, and Repair",wf_Production,wf_Transportation and Material Moving,dissimilarity
OH,5.919318872896817,6.324751672410299,21.893371173727957,2.969795256436246,4.4698966146361245,3.253598216095682,0.8007297790391243,11.189945266572066,13.257652544090817,4.297587674842895,0.7804581390634503,0.4054327995134807,0.557470099331036,0.21285221974457733,1.297384958443138,12.152848165416582,7.733630650719643,0.0,0.0,0.8615446989661465,1.287249138455301,0.3344820595986216,11.187806022059435,5.828027553460771,3.21133742304984,2.381355373981194,0.965093797635968,1.8663920287698987,0.9155960450898072,5.866304893361994,1.681592351170908,7.403397693090076,3.0390202384087,1.9040642616717791,5.501356217673239,3.1138979073843975,2.2738019270410392,8.443490181101609,10.382961846620589,0.2735429412453206,4.305025102431649,3.121677854518792,7.67887697673329,8.655381363499703,45.26826530685359
OK,5.7006401788436145,5.92419469566101,22.42658266436338,2.774108322324967,4.2170511126917996,3.3431561833147034,0.8840564983233412,11.685804288182096,13.210039630118892,4.613352301595366,0.6300172746672087,0.4674321715272839,0.6401788436134539,0.0,1.2092267046031908,11.899197236053247,7.499237882329032,0.0,0.0,0.9958337567320394,1.3718118077431156,0.508078447312265,10.84223697412956,4.95717484978996,2.6415427228634236,1.7301620460820912,0.7707228157982753,2.093577796948282,0.9756211080960262,6.321269265364396,1.559359349174616,6.741456888555028,2.8334522169172605,2.1920761836312996,5.3457563972537345,3.272527717554253,2.661783600126857,9.436091324240452,10.921143923461342,0.691437026517714,5.7078191483028515,4.324187415369861,6.08211301769832,7.898488212124394,45.9702339624486
OR,5.281332520820638,5.728214503351614,20.719073735527115,3.1383302864107248,4.438350599228113,3.3516148689823275,0.9750152346130407,12.390818606540725,13.609587649807029,4.986796668697948,0.700792199878123,0.38594353036766194,0.5687588868576071,0.2234409912654885,1.1476741824091,12.25878529352021,7.739183424741011,0.0,0.0,0.8734511476741823,1.1070485476335568,0.37578712167377615,12.40703781537616,5.866052545986429,3.977879083562033,3.2730403592910755,1.532968270590258,2.149755727975397,0.9208000521926384,5.9269122101725165,2.7923537784660604,6.050536379364288,4.362942655243336,1.764311188130175,5.274980439665834,2.820974011780488,2.2043294174568184,8.896701910983932,9.82688330421308,1.2102406147302294,4.349227801342246,2.7130647793503826,5.117545345926236,6.561462308200388,41.54587495427573
PA,5.850091407678245,5.941499085923217,21.22689417022141,2.9555149299207804,4.5906967296364005,3.534430225472273,0.964858825919155,12.53300832825513,13.111923623806623,4.438350599228114,0.7617306520414382,0.31484866951046114,0.700792199878123,0.1625025391021735,1.3203331302051595,11.984562258785294,7.3938655291488935,0.0,0.0,0.7718870607353241,1.096892138939671,0.3453178955921187,11.12715275020621,6.448754541203132,3.5200564499029765,2.2114024491520405,1.3086383757777915,2.0633714535803143,1.1376386696835363,5.990020954651484,1.9339341760506348,7.616815033599162,3.8000872186000927,1.8803248931915897,5.0256788621144555,3.0962290533563146,2.4540582820873276,8.305329475214965,10.102732635928282,0.4520929729652027,4.200477155429889,3.133510239279276,5.713130805556428,8.478563552468895,44.60427693176771
RI,4.862881027627689,6.830461820776838,21.684167601182587,2.416148435110613,4.8424915893567135,2.3855642777041495,0.6218778672647569,13.895402181669898,15.455194209399533,4.139055969008054,0.7442144968906108,0.0,0.0,0.0,0.9786930370068305,11.040880823733309,7.686818228157816,0.0,0.0,0.8563564073809766,0.9786930370068305,0.5810989907228056,12.051266476340883,6.183027180379532,3.562355513790282,2.7878915643278512,1.4621021827913574,1.9803766735388808,1.0126093807504173,7.288715158054961,2.522412111294132,6.278785583358047,3.6581139167687975,1.8572842488146324,5.794097995147764,2.88686573457057,2.4014635314126864,8.242904766839008,10.102868821707144,0.3721357339631473,4.2332002958505885,2.3916375758831747,5.839833351794219,7.090052202621923,44.89226891713487
SC,6.0992907801418434,6.01823708206687,23.49544072948328,2.796352583586626,3.880445795339412,2.5835866261398173,1.144883485309017,11.925025329280647,13.606889564336372,3.6778115501519757,0.7902735562310031,0.4964539007092198,0.4964539007092198,0.23302938196555217,1.2867274569402227,11.043566362715298,8.074974670719351,0.0,0.0,0.7700101317122594,1.205673758865248,0.37487335359675783,11.126788489298963,5.748993034184587,2.6854011115265553,2.3076076431258317,0.6471918398518071,1.8740669896003488,1.03015076375233,5.979491552294873,1.667329566789141,6.364953735399145,2.851609575800874,2.0583545481239662,5.40684120873248,3.4330411937129255,2.5538011991008926,10.355625717451968,10.192874134935208,0.4291301492141157,4.8259658706434845,3.752981560515894,7.580862225778881,7.126937890165727,44.19856933967989
SD,6.639139411061611,6.508747147669239,26.556557644246443,2.7056394653917204,4.063892209062262,3.390198848201673,0.0,11.789633815060306,14.636531565793764,3.792241660328154,0.0,0.0,0.0,0.0,0.0,11.517983266326198,8.399434966858633,0.0,0.0,0.0,0.0,0.0,12.565253363973582,4.5687405968500645,2.514066371690779,2.054462621222606,1.166784106851524,1.792496947613213,0.8100198696096542,6.41794739949342,1.1530298509673471,7.635516451148057,2.699008212348782,1.933001961568493,5.079975707868069,3.581185024366193,3.183369623408474,8.868320986243628,9.84910523275375,1.6519919336579338,5.474405445838915,3.586686726719864,6.508513884392306,6.906117681413345,52.63333508081902
TN,6.747036774389627,6.331678654644921,22.4090770945193,2.948029581602675,3.7990071927869518,3.170904670246176,0.9117617262688684,10.748657684125215,13.169891601661432,4.0826663965150445,0.6483638942356398,0.49640360652416177,0.6686252659305036,0.14182960186404622,1.2865971026238476,12.096038901833655,8.053895248708338,0.0,0.0,0.8509776111842772,1.0637220139803465,0.37483537635497927,11.396691862120251,5.626797427391195,2.7642181953393252,1.901307800907501,0.7660599229611726,1.7716896834203844,1.0110619854637146,5.81056349893389,2.2718610744766763,7.027207603953032,2.573305988229211,2.0327850756154104,5.547405604197047,3.102788154844557,2.387913154118324,8.699112833413704,10.884319751802511,0.2691420570412675,4.694517229158556,3.299248784285474,7.233951696771457,8.928050615555335,45.061674944576474
TX,6.177840794004455,6.836135304840996,21.77435689690095,3.078792789143204,4.051043143609479,3.109175612720275,1.1140368644926069,11.31253797852947,12.365809195867936,4.253595300789953,0.6582945108365404,0.435487137938019,0.6785497265545878,0.18229694146242656,1.346971845250152,12.092363783674294,7.9197893457565325,0.060765647154142184,0.14178651002633177,0.870974275876038,1.1444196880696778,0.39497670650192424,11.445108553690918,6.368226837691044,3.894749838896731,2.3511128770669005,0.8957268090512067,1.4950195826140715,1.042496761353652,6.492962538892395,1.7012398068140837,5.639629387782119,2.861913579242007,2.209742622662746,5.300238946681065,3.2229832044607667,2.220428129049564,9.386517275918065,10.576212749705045,0.3588253339086758,6.0906314504533166,3.40185657156298,4.852841148860091,8.19153599364256,42.106199241481065
UT,6.562689892647357,5.94490581324691,22.868138545675507,3.210451691310512,4.192829653635811,2.815474984808588,1.235568158800891,10.73526433056512,12.001215312943081,4.759975693741138,0.6177840794004456,0.5570184322463034,0.7291877658497062,0.18229694146242656,1.1241644723516306,12.224022685841604,7.848896090743366,0.0,0.0,0.870974275876038,1.1444196880696778,0.37472149078387684,12.492121998111555,6.354902563052455,4.791474693696461,2.3225600946497846,1.1918250799176364,1.625428028622459,0.935974881403365,6.50722955985575,2.29377836933893,5.882905020306474,2.6526398416436296,1.8601185397540472,4.661900048917557,3.0018884452180243,2.448266839584542,8.802373070316143,11.24512246453477,0.3466889639716505,5.637236499323118,3.1737824647622945,5.112567261640672,6.659215271378678,40.81232158578059
VA,5.69543147208122,6.111675126903554,21.41116751269036,2.9949238578680206,4.395939086294417,2.903553299492386,0.9035532994923859,12.81218274111675,13.614213197969546,4.121827411167513,0.5279187817258885,0.4467005076142133,0.6395939086294418,0.18274111675126906,1.2994923857868022,11.918781725888326,7.614213197969544,0.0,0.0,0.8730964467005078,1.1167512690355332,0.41624365482233505,12.851435849930525,7.89601667438629,6.636150995831404,2.3363825845298747,1.2433765632237148,1.8095414543770263,1.5760305697081982,6.55220009263548,2.2540759610930987,6.088999536822603,2.5902501157943494,2.5996526169522927,4.626053728578046,2.962552107457156,2.5345993515516443,8.041477535896249,9.518179712830014,0.3414080592867068,4.17878647522001,2.8008800370541915,3.869499768411302,6.692450208429829,41.17755623373296
VT,6.414491209376664,6.4997336174746945,24.006393180607354,3.015450186467768,4.837506659563133,2.4507192328183267,0.0,12.67980820458178,14.182205647309537,4.198188598827917,0.0,0.0,0.0,0.0,1.427810335641982,12.125732551944594,8.161960575386255,0.0,0.0,0.0,0.0,0.0,13.522119900969482,5.71536824082001,3.0761933408917375,2.281982461417432,1.5673083597491846,2.95414054004026,0.7045512390383859,7.7046553599111505,2.7673014183576665,6.970892431569449,3.005044077836137,1.379890788773456,5.101344316157245,3.018926860871376,2.526088063120387,7.691640250815614,9.609488882204587,0.9035377958768136,6.1619310951202015,2.569471760105509,5.299752423702539,5.46837039265138,46.54238061598607
WA,5.4438350599228125,6.063375990249849,21.277676213690842,3.432866138533415,4.39772496445257,3.310989234206785,0.8937639650619543,12.49238269347959,12.502539102173474,4.844606946983547,0.7820434694292101,0.3960999390615479,0.7414178346536666,0.14218972171440183,1.2797074954296164,12.63457241519399,6.672760511882999,0.07109486085720092,0.15234613040828765,0.9343895998374978,1.1781434084907578,0.3554743042860045,12.86881133992771,5.891128461726457,6.977528523468352,3.091545219505293,1.473393102916018,1.9826350925485257,1.0257129259225912,5.732297441570302,2.331348159962954,5.664432810671057,3.612595346204803,1.8374387404653796,5.158175012541322,2.904338654283987,2.1473830441325905,7.890408139639582,9.06414725441519,1.41095661345716,4.702108228393554,2.976010701928148,4.189624789370104,7.067980396948921,40.74184261064302
WI,5.532994923857868,5.796954314720812,21.279187817258887,2.974619289340102,4.436548223350254,3.50253807106599,0.7715736040609138,12.862944162436548,12.923857868020306,4.436548223350254,0.6598984771573604,0.3045685279187817,0.7005076142131978,0.0,1.1269035532994924,13.096446700507613,6.9238578680203045,0.0,0.0,1.116751269035533,1.1878172588832487,0.36548223350253806,11.080240965983986,6.078819419793223,3.3692444146648604,2.588784474948888,1.3239191750386303,1.7456390921603608,0.7102496261284442,6.116869091136324,1.6421884809936491,6.564631603605525,3.3230155362402676,1.5586624182774524,4.738672697904913,2.8451208248828492,2.185811300457938,8.023376828175472,10.33446086429354,0.76416695920964,4.5983829380431605,3.295696984588084,9.034784859044452,8.077261444428341,46.327444552793985
WV,4.466717507353742,5.817627192504631,21.102516614010245,3.224752151650507,4.1616733849003165,4.259723281403203,0.0,12.681119947706723,16.73384900315939,4.3686676108508555,0.0,0.0,0.0,0.0,0.0,11.123216036605296,10.393289029306024,0.0,0.0,0.0,1.6668482405490797,0.0,8.119449891391184,4.327846772436469,2.3592872092485853,1.721499263836895,0.7271838955242604,2.668277642429404,1.0031625302883251,6.409306686209651,1.2504869240266472,8.547678940453318,4.424109176619724,2.7675771320670006,5.612798014010207,3.40496893589769,2.1608202771670597,8.6286238701712,10.296115831798284,0.3730333221093218,6.836347310528783,4.11934425363625,5.515083090696615,8.726999029453127,51.10913854556493
WY,6.665929692681847,6.478001326553172,22.031837276144152,3.1505637850983854,5.372540349325669,4.079151005969489,0.0,10.181295600265312,16.48242317046208,4.631881494583241,0.0,0.0,0.0,0.0,0.0,13.331859385363694,7.594516913552951,0.0,0.0,0.0,0.0,0.0,12.271703514520462,3.364018439129123,1.7607684373750203,1.5036169600696028,1.713758481087263,1.718669969057626,0.8998547602843051,7.331448257474232,1.710250275394147,6.198648639167011,2.329448580229156,3.1124800909326917,4.589434687734611,3.92848873515152,3.6615142819053768,7.440202633960833,10.42358075538685,1.322593546304807,8.061505862211714,4.332984851567817,4.903769917837822,7.421258323218007,54.56493844563411
