geo_id,obs_artifact_academic_paper_or_thesis_pct,obs_artifact_advice_or_recommendation_pct,obs_artifact_analysis_or_summary_pct,obs_artifact_app_or_website_pct,obs_artifact_audio_or_music_pct,obs_artifact_blog_or_article_pct,obs_artifact_chart_or_visualization_pct,obs_artifact_code_fix_or_debug_pct,obs_artifact_config_or_infra_pct,obs_artifact_creative_writing_pct,obs_artifact_data_or_spreadsheet_pct,obs_artifact_document_or_report_pct,obs_artifact_educational_material_pct,obs_artifact_email_or_message_pct,obs_artifact_explanation_or_answer_pct,obs_artifact_game_or_interactive_pct,obs_artifact_idea_or_brainstorm_pct,obs_artifact_image_or_graphic_pct,obs_artifact_marketing_or_social_content_pct,obs_artifact_math_or_calculation_pct,obs_artifact_ml_or_ai_system_pct,obs_artifact_none_pct,obs_artifact_other_pct,obs_artifact_plan_or_strategy_pct,obs_artifact_presentation_or_slides_pct,obs_artifact_recipe_or_meal_plan_pct,obs_artifact_resume_or_job_application_pct,obs_artifact_script_or_snippet_pct,obs_artifact_sql_or_database_query_pct,obs_artifact_translation_pct,obs_artifact_ui_or_design_mockup_pct,obs_artifact_video_or_animation_pct,exp_artifact_academic_paper_or_thesis_pct,exp_artifact_advice_or_recommendation_pct,exp_artifact_analysis_or_summary_pct,exp_artifact_app_or_website_pct,exp_artifact_audio_or_music_pct,exp_artifact_blog_or_article_pct,exp_artifact_chart_or_visualization_pct,exp_artifact_code_fix_or_debug_pct,exp_artifact_config_or_infra_pct,exp_artifact_creative_writing_pct,exp_artifact_data_or_spreadsheet_pct,exp_artifact_document_or_report_pct,exp_artifact_educational_material_pct,exp_artifact_email_or_message_pct,exp_artifact_explanation_or_answer_pct,exp_artifact_game_or_interactive_pct,exp_artifact_idea_or_brainstorm_pct,exp_artifact_image_or_graphic_pct,exp_artifact_marketing_or_social_content_pct,exp_artifact_math_or_calculation_pct,exp_artifact_ml_or_ai_system_pct,exp_artifact_none_pct,exp_artifact_other_pct,exp_artifact_plan_or_strategy_pct,exp_artifact_presentation_or_slides_pct,exp_artifact_recipe_or_meal_plan_pct,exp_artifact_resume_or_job_application_pct,exp_artifact_script_or_snippet_pct,exp_artifact_sql_or_database_query_pct,exp_artifact_translation_pct,exp_artifact_ui_or_design_mockup_pct,exp_artifact_video_or_animation_pct,dissimilarity
ND,0.72,13.26,4.84,3.76,0.0,0.18,2.51,2.33,2.33,2.87,3.41,14.7,3.05,1.97,16.49,0.72,1.43,0.18,1.61,2.15,0.0,6.27,0.0,3.23,3.76,0.9,1.25,4.66,0.72,0.0,0.54,0.18,0.8724005455785406,12.284370311434419,6.152998408729258,3.5578222323255284,0.027946124119117986,0.44338372357353945,2.0133496249147536,2.616236644691976,1.465787679017959,1.5783814503296207,2.75661854967038,13.73504546487838,2.247872243691748,4.996463969083884,18.013841782223235,0.4010286428733803,0.899270288701978,0.6840713798590589,2.3191736758354176,1.9566901568538306,0.35336099113434877,7.288581495794499,0.10793589452148217,4.329905660377359,1.9527074335076156,0.6149863605364856,1.8774278245055696,2.9510320527392593,0.34211525346669697,0.2919106615139805,0.7298397363037054,0.1402773357581269,11.504061718572407
NE,0.52,14.14,5.67,3.74,0.04,0.34,1.63,2.66,1.38,2.88,2.28,14.31,1.85,4.56,17.83,0.39,0.95,0.73,2.19,1.59,0.47,7.35,0.04,4.04,1.12,1.12,1.72,3.05,0.47,0.13,0.56,0.26,0.8392353681560728,13.786015313614431,5.907614852108243,3.215687014894063,0.02830606251311097,0.4420474092720788,1.8075173064820635,2.426543947975666,1.3909376966645681,1.718276693937487,2.6908716173694143,13.768256765261171,1.9818638556744284,5.687662051604781,17.872171176840776,0.3891934130480385,0.9143045940843296,0.6553838892385146,2.2471953010279,1.8289752464862592,0.3181298510593664,7.23147577092511,0.12177574994755612,4.067576043633311,1.8026316341514577,0.8468785399622403,1.9392920075519195,2.6327082022236206,0.31921963499056005,0.30969372771134873,0.6712943150828613,0.14454373820012584,4.161715963918604
NH,0.75,13.4,6.73,3.04,0.0,0.47,1.87,2.52,1.63,1.59,2.52,14.76,1.91,5.7,17.19,0.65,1.03,0.84,2.48,1.68,0.47,7.24,0.05,4.02,1.87,0.56,1.4,2.57,0.14,0.33,0.37,0.23,0.8669301643806933,13.224322060517222,5.956268453565072,3.273944089624124,0.02910585279028375,0.4509946602450007,1.8333075070673233,2.504348235786829,1.4362810176944822,1.7629316301957916,2.619590618783374,13.924732488744633,2.001675217254738,5.554537744738772,18.010402052141142,0.4000209402156843,0.9133703277143757,0.6520469060831326,2.2454706313475032,1.827261019788504,0.3399738247303948,7.288229504763899,0.12200711967333266,4.080619830384253,1.8128551984085437,0.6670966390953827,1.9462244791121355,2.783624751334939,0.3272578787561512,0.3175782640561198,0.6834697937388757,0.14745995183750393,3.263401214532513
NJ,0.85,13.92,6.33,3.37,0.01,0.46,2.05,2.28,1.33,1.37,2.97,13.43,1.97,5.48,17.32,0.23,0.71,0.56,2.08,1.72,0.3,7.41,0.16,4.38,2.11,0.73,2.34,2.63,0.36,0.26,0.72,0.16,0.802852974887986,13.686660414712932,6.0506825049494655,3.2905407939981246,0.02751068042096489,0.4184328435969575,1.8610076065437118,2.449898926747942,1.4357934771282694,1.6097124101281657,2.7248515160987816,13.855131812024592,1.8792518495363137,5.571837032405962,17.816450974262793,0.3815754923413568,0.8840127123059293,0.6588371366051893,2.182652912368449,1.850095863290612,0.32663853287485684,7.354598311972493,0.12163488590184438,4.1988381785974775,1.7819297697197043,0.768269250807544,1.860943003021778,2.718180681462958,0.32479837449202886,0.2915213087423153,0.6806793789725957,0.13823173908513076,2.3860925289152863
NM,0.91,12.75,6.69,2.57,0.06,0.34,1.83,2.8,1.49,2.17,2.34,14.75,1.72,5.09,18.24,0.46,0.86,0.46,3.03,1.72,0.34,7.38,0.06,3.43,1.03,1.66,1.49,2.97,0.4,0.23,0.69,0.06,0.9037968483816013,13.772859880749575,5.936261712095401,3.0968590289608176,0.030047913117546857,0.4839821124361159,1.7776969761499148,2.2291503407155027,1.2838245315161838,1.9921411839863712,2.6480675042589437,14.024497444633733,1.9118366695059625,6.008132453151618,17.48775234241908,0.39907474446337315,0.9533581771720614,0.6606068994889268,2.4499148211243615,1.7568994889267462,0.3219005536626916,7.037392461669505,0.12295144804088587,4.121287265758092,1.7911829216354345,0.731028534923339,2.0936445911413966,2.497943994889267,0.29787159284497444,0.35222423339011916,0.6696060477001702,0.16020868824531515,5.792099659284497
NV,1.18,12.92,6.49,3.58,0.01,0.59,1.96,2.85,1.87,2.05,2.39,13.32,1.36,5.12,16.97,0.32,0.87,0.71,2.76,1.34,0.52,8.17,0.18,4.82,1.25,0.69,1.17,3.08,0.35,0.32,0.59,0.19,0.8097263244862131,13.672873076525871,6.010781782505422,3.354488278426108,0.028318702881338437,0.4214809459878137,1.8478322833832486,2.58838583083755,1.5056377155840135,1.6769472270990395,2.6209408241247547,13.842826603325417,1.6996395745120318,5.510145616028091,17.83767220902613,0.38375813281007953,0.8875121346690077,0.6549932872043788,2.1879902922647942,1.8289548693586701,0.3372539502220387,7.282485799855416,0.12301043065165758,4.1380749767634,1.7582474439739753,0.8053970876794383,1.8716327584426318,2.847524527522462,0.3350067127956212,0.3026200557678405,0.689525973355365,0.14291025508623362,5.110147165134775
NY,0.89,14.73,6.19,2.9,0.02,0.46,1.87,2.02,1.08,1.35,2.81,13.26,1.84,6.37,17.91,0.28,0.86,0.55,2.05,1.67,0.31,7.44,0.19,4.15,1.98,0.85,2.09,2.39,0.29,0.37,0.67,0.16,0.8384930794047251,14.113029451555835,5.995137891559995,3.1138630450619207,0.028434800707669898,0.4408929128941618,1.8106421063586222,2.2488760536996564,1.3245228431678635,1.7538744926631287,2.6780226870642108,13.919502549692993,1.877551254032678,5.759091476740556,17.7970496409616,0.3823821417421169,0.9132573628889583,0.6524914142990947,2.266746799875118,1.7767280674367787,0.31763242793214685,7.205289832448749,0.12271204079508793,4.176235820584869,1.758776147361848,0.816659381829535,1.941423665313769,2.549152877510667,0.30355604121136437,0.31481111458008126,0.6616432511187429,0.1455010927255698,2.5828161098969686
OH,0.84,13.63,5.47,4.02,0.04,0.4,1.59,2.42,1.69,2.02,2.72,13.19,2.19,4.39,18.77,0.45,0.89,0.72,2.08,2.06,0.3,7.44,0.15,3.88,1.87,0.91,1.44,2.95,0.36,0.28,0.67,0.16,0.8138938145405236,13.796648586627727,5.965771357046,3.286380515281109,0.028080734327735474,0.42402837175341607,1.835262334411182,2.5242828830708253,1.4776864504015854,1.6486502555543965,2.6528392614999476,13.668348805674349,1.8922697402732864,5.530652967560237,18.03290706164598,0.38822989464900387,0.8840335871492646,0.6435861061854594,2.122779805987274,1.842288515698341,0.32957859601543754,7.41988839052884,0.12354646917701052,4.075062063210598,1.7506289767393344,0.7879931156774799,1.85430061541671,2.7636580786481697,0.32946907270261805,0.29792635861061845,0.6740304579117553,0.13975904871179723,3.3514420569521235
OK,0.79,13.81,5.37,3.5,0.03,0.45,1.58,2.08,1.74,2.66,2.42,14.47,2.18,4.13,18.36,0.5,1.0,0.71,2.32,1.63,0.39,7.55,0.08,4.31,1.24,1.1,1.05,3.05,0.47,0.18,0.63,0.21,0.8308355992470193,13.82217841455762,6.010051244509516,3.2209882869692525,0.028782681447395948,0.43631457854005445,1.836935787492156,2.4279366241372093,1.4356661786237188,1.7333967789165443,2.60934009621418,13.894802342606146,1.8226919054591086,5.576435892072789,17.817681447395938,0.3885724743777452,0.9075465383810914,0.6486948337167955,2.2522380255176744,1.7836007111482952,0.3307425224848357,7.288839154988494,0.12285818866345949,4.153010876385694,1.7608857979502197,0.7773258732482743,1.9265676636686886,2.7064609914243882,0.3181175486299937,0.31171407655302225,0.6773854842083245,0.14584082827860287,4.6995058565153744
OR,0.52,14.05,6.47,3.01,0.01,0.46,1.64,2.4,1.85,2.41,2.49,13.41,1.45,5.01,19.5,0.49,1.21,0.6,2.18,1.64,0.29,7.18,0.1,3.81,1.23,0.93,1.73,2.56,0.41,0.22,0.6,0.16,0.8178403073408783,14.013914442944657,5.906709583636174,3.2482338282629004,0.02842280137057419,0.432951926072059,1.8241272972692348,2.4758405150036347,1.4443017339840099,1.7134970408057317,2.6331627037690786,13.75170491122417,1.8331471290624022,5.555692036133319,17.880739279410236,0.38677915065932916,0.9040535769909667,0.6416737618108194,2.2358913923787767,1.7999013601910494,0.325916311909459,7.212634202055863,0.12158135188453952,4.130526425085661,1.7643069255529018,0.8443982971654032,1.9179472536600561,2.70485515522791,0.322187727131139,0.30811753711971757,0.679039559754958,0.14418855778216175,3.938420724743019
PA,1.06,13.46,6.14,3.26,0.0,0.41,1.82,2.79,1.39,1.76,2.76,13.29,2.3,4.86,18.73,0.48,0.8,0.66,1.95,2.18,0.33,7.09,0.11,3.55,2.07,0.76,1.89,2.78,0.28,0.28,0.63,0.1,0.8454495144617313,13.5031272841182,5.996351675890153,3.266665970554454,0.028720893808081866,0.44092617729978073,1.8403978281298947,2.480733006160594,1.4480630677665238,1.7133966795447426,2.6065897462670984,13.771712436044687,1.983344471128746,5.507366607497131,18.01431032682468,0.3955340920956458,0.8980766419546833,0.6452646966691029,2.1921207058577847,1.818148689568759,0.3317834394904459,7.400702725279314,0.12130207789495666,4.105732484076434,1.7793390414534827,0.7613156520831158,1.8981852354599564,2.7541328182102953,0.3248251018064112,0.3087887647488775,0.6776151195572727,0.14408687480421845,2.694460164978596
RI,1.52,10.57,6.0,3.09,0.05,0.42,2.22,3.92,1.52,2.22,2.58,14.17,2.54,5.12,16.38,0.55,1.11,0.65,2.08,2.72,0.42,6.65,0.28,3.92,1.8,0.6,2.12,3.41,0.32,0.42,0.46,0.18,0.9185633329835243,12.02489873019205,5.992891174310002,3.473902822961487,0.030886766712141887,0.489046069891909,1.8737999790114392,2.697720642249974,1.5313107356490714,1.945398257949418,2.630292790429216,14.188888655682655,2.012299296883199,5.65167803547067,17.5506223108406,0.42070311680134337,0.9151138629446954,0.6655199916045756,2.3530391436667024,1.8999958022877539,0.35261622415783406,7.3265914576555815,0.12349879315772906,3.9757340749291643,1.844831566796096,0.5771885822226888,2.017010179452199,2.952220589778572,0.34781614020358914,0.3457456186378425,0.7139122678140416,0.1600587679714556,5.041186903137798
SC,1.09,12.52,5.96,4.18,0.02,0.5,1.65,2.34,1.67,1.96,2.78,16.15,2.05,5.91,15.3,0.63,0.69,0.75,2.8,1.44,0.29,7.02,0.23,3.74,1.73,0.73,1.38,2.68,0.44,0.25,1.0,0.1,0.8524366123093108,12.639204629142554,6.084799579168857,3.371621251972645,0.029383482377695953,0.4557759074171487,1.865482377695949,2.530339821146765,1.4889521304576538,1.81,2.7643545502367175,14.301864281956865,1.8359568648079956,5.7918306154655435,17.18979484481852,0.3983314045239347,0.9018632298790112,0.6783482377695949,2.351634928984745,1.8799442398737503,0.3340315623356128,7.379067859021568,0.12761599158337714,4.114459758022092,1.8198369279326667,0.7105839032088375,1.9865228826933192,2.7983798001052076,0.33632719621251966,0.32295423461336126,0.698994213571804,0.1528090478695423,4.907123093108889
SD,0.69,10.21,5.71,4.67,0.0,0.17,2.42,2.94,1.9,2.94,3.63,14.19,0.69,4.5,18.17,0.69,0.87,0.17,3.11,2.42,0.0,7.27,0.0,3.29,1.04,1.21,1.38,4.33,0.52,0.17,0.69,0.0,0.9446426522886315,11.956880807617301,5.9305403235057925,3.6653137547321317,0.031952506596306066,0.49882069519330047,1.9235597109097164,2.856973729494092,1.5962028220718134,2.0082344843409436,2.652562808305609,13.857072387289204,1.8333130664219344,5.566884249168292,17.18592864517609,0.4212997590914305,0.9455386027302971,0.6974830790409543,2.4574257198577496,1.963697372949409,0.37203510382012167,7.089293334862911,0.12131467247906388,4.00949409200413,1.9261867615005162,0.5968681885969943,2.079146495353906,3.164907651715039,0.3681048525868991,0.35998738097969485,0.7543501204542846,0.16807387862796835,8.60959963290123
TN,0.64,13.77,6.04,3.56,0.01,0.43,1.65,2.43,1.32,2.11,2.85,14.94,1.71,5.02,16.51,0.44,0.93,0.68,2.74,1.62,0.37,8.16,0.05,4.47,1.61,0.69,1.34,2.54,0.3,0.23,0.67,0.13,0.7954702194357367,13.6254315569488,6.029156739811912,3.3475172413793106,0.02786311389759665,0.41751306165099256,1.8541410658307205,2.555768025078369,1.5054681295715773,1.6352507836990589,2.705780564263322,13.852788923719958,1.7618756530825497,5.575695924764891,17.63349947753396,0.38331243469174486,0.8819278996865204,0.658584117032393,2.1865663531870427,1.8509362591431557,0.3306718913270637,7.3769456635318695,0.1242058516196447,4.192626959247648,1.7708129571577842,0.7936927899686521,1.871912225705329,2.7994043887147333,0.3347993730407524,0.29491849529780556,0.6889676071055382,0.1407283176593521,3.8880428422152553
TX,0.67,13.03,5.69,3.63,0.03,0.37,1.9,2.56,1.51,1.65,2.77,14.13,1.83,5.58,17.43,0.39,0.85,0.73,2.23,1.87,0.39,7.29,0.11,4.39,1.91,0.73,2.24,2.62,0.36,0.27,0.72,0.11,0.7956967681596178,13.681200249402474,6.043843915618832,3.30600852125117,0.027496622674841528,0.4157424919463786,1.8652468045308117,2.47695832900343,1.4532152135508685,1.6124961030863558,2.744187883196509,13.924843603865742,1.8047739790086257,5.589378572170842,17.69503585160553,0.3792788111815444,0.8872108490075861,0.6613010495687417,2.195726904291802,1.851964044476775,0.3279923100904085,7.318732204094359,0.12275381897537153,4.211056842980359,1.7801236620596494,0.7812085628182481,1.8664470539332854,2.7399470019744365,0.3278499428452667,0.2919089680972671,0.685650005195885,0.13874987010287856,1.7443957185908756
VA,1.12,13.05,5.84,3.35,0.03,0.39,2.25,2.79,1.46,1.72,2.44,13.88,2.18,5.25,17.74,0.38,0.88,0.67,1.97,2.17,0.32,7.01,0.16,4.13,2.0,0.76,1.98,2.86,0.31,0.28,0.49,0.12,0.8388966670149413,13.526336850903776,6.014464528262462,3.2748333507470493,0.028394107198829805,0.435120677045241,1.8458698150663468,2.4683021627834085,1.4310678090063738,1.6955511440810784,2.643909727301222,13.829454602444889,1.924074809319821,5.553147006582385,17.968448437989768,0.39018911294535585,0.8973848082749978,0.6533591056315956,2.1896865531292455,1.8311451259011606,0.33222756242816853,7.3397764078988645,0.12154947236443425,4.13249712673702,1.7815923101034383,0.7576595966983598,1.8918493365374576,2.7539003238951008,0.3249733570159858,0.30632431302894164,0.6790669731480514,0.14295057987671095,2.2645021418869566
VT,1.56,13.33,5.93,1.95,0.0,0.97,2.53,2.63,2.14,2.72,3.02,14.3,1.46,5.84,17.12,0.19,0.97,0.39,1.65,2.04,0.1,6.71,0.19,3.6,1.75,0.97,2.24,3.02,0.0,0.19,0.49,0.0,1.0001726070387806,12.843814167227078,5.963435328401704,3.3328648285137863,0.03274714189643577,0.5299787043263843,1.811682358215647,2.460429275947097,1.3754785922438915,2.1942636180228647,2.636983860121049,13.83926137637301,1.9335048195471867,6.084520286931181,16.87180789060749,0.41964694014794895,0.9760546962564447,0.6974064111185834,2.557538668459987,1.8589710827168797,0.3426709258013899,7.080757677650752,0.12493835462900696,3.9211320331764177,1.8977796458193228,0.6244496749607712,2.199047298811926,2.7924803855637754,0.3289699618919525,0.38762945527908543,0.7068190988567585,0.17632257341403273,5.61802062317866
WA,0.4,15.11,5.75,2.84,0.03,0.38,1.92,2.6,1.55,1.68,2.29,12.99,1.31,5.05,20.09,0.35,1.05,0.69,1.8,1.67,0.24,7.82,0.29,4.0,1.06,0.86,2.09,2.75,0.37,0.26,0.64,0.1,0.7729685717249245,14.440671092210351,5.933169795664349,3.2671112955087636,0.027091588009542575,0.40133181205269164,1.8469743802510106,2.4884514054558653,1.4553303599211698,1.5462244580437712,2.626203713307747,13.506752411575563,1.815286795975521,5.374211181412716,18.20649206513847,0.37536977491961415,0.8786225495280569,0.6348387096774193,2.1011326625868683,1.8067555232859664,0.32710818379836115,7.298310341250907,0.11901877398610104,4.212030909656675,1.7401514365729693,0.846164298309304,1.8074276527331192,2.735809563323306,0.3238139197178715,0.28137122705113576,0.6754849082045429,0.13306710922103515,4.232133077481588
WI,0.84,14.17,5.3,3.59,0.03,0.4,1.93,2.49,1.65,2.02,2.51,12.34,2.12,5.21,19.57,0.58,1.25,0.52,2.23,2.06,0.43,6.04,0.06,3.9,1.7,0.69,1.8,3.21,0.4,0.31,0.57,0.09,0.8352784174167888,13.633569185681386,5.948235294117647,3.295088967971529,0.028474984299769728,0.4361178563952272,1.8462821854720528,2.530013606866233,1.4628668620473098,1.7019897425162236,2.5897665899099853,13.670836298932384,1.9368735608122252,5.446716558509524,17.964336403600587,0.3956552229432698,0.9119227548670716,0.6444253715721163,2.2148063638266695,1.8027663805735819,0.3340841532342474,7.3857253506384755,0.11976554322796734,4.175936780406112,1.7866548042704626,0.7686393133765962,1.9048806782499474,2.768510571488382,0.32573372409462,0.30671865187356084,0.6878857023236342,0.14365920033493826,4.622150408205989
WV,1.32,14.29,4.1,4.1,0.0,0.53,1.19,2.12,2.78,3.84,2.65,14.29,1.72,3.57,16.93,1.32,0.93,0.4,2.12,1.46,0.26,7.94,0.0,4.1,1.72,0.79,1.32,3.04,0.4,0.13,0.26,0.4,0.9268483702302814,13.451501835576815,5.803753476471242,3.385312048058738,0.032072533096006224,0.5111747691623095,1.8444242963622204,2.491151407275559,1.4105095116253197,2.128525976193125,2.6310067860718656,13.830279230170207,1.7884369785293137,5.9829157859606195,16.740764267437978,0.4112337301145845,0.9732550895538992,0.6771687618200022,2.6242974746912897,1.8266837245522305,0.3411035710312605,6.89501390588497,0.12061297140950049,4.061166981866726,1.88443875848259,0.6689498275670264,2.185484481032373,2.7737023028145513,0.3274880409389253,0.37388252308376907,0.7294960507286683,0.1721170319279119,8.386791634219602
WY,0.49,12.5,5.15,3.92,0.0,0.74,1.23,4.41,2.45,2.45,2.45,12.01,1.47,3.92,15.93,0.0,0.49,0.98,1.72,0.98,0.25,9.8,0.25,5.15,2.94,1.23,1.96,3.68,0.0,0.74,0.49,0.25,0.8836627094972066,12.615559823091244,6.014418063314709,3.7381668994413393,0.030303770949720664,0.4681727188081936,1.9523417132216008,2.9622928305400364,1.653019087523277,1.8698847765363127,2.6188687150837984,13.671890130353813,1.7813396182495342,5.576628258845435,16.57219390130353,0.4148277467411545,0.9267842178770949,0.6833729050279328,2.428830307262569,1.9323230912476719,0.37634543761638733,7.29439944134078,0.11799464618249533,4.084281890130353,1.9277630353817499,0.5040619180633146,2.0358286778398504,3.2345879888268145,0.3742830540037244,0.33152351024208565,0.7719704376163872,0.157899208566108,9.950489408752324
