geo_id,AI app building,AI image generation,Account and billing,Accounting and bookkeeping,Automated pipelines,Booking and scheduling,Business operations,Buying and investing,CRM,Career navigation,Certification and training,Code design,Companionship and conversation,Cooking,Customer support and service,Dashboards and charts,Data analysis,Destination research,Document transformation,Editing and rewriting,Education and learning — other,Emotional Wellbeing and Support,Entitlements and rules,Fashion shopping,Fiction writing,Financial modeling,Finding the best price,Formatted writing,Gaming,Home renovation,Homework,Instructional design,Math and CS theory,Media discovery,Medical Questions,Outdoor and garden,Personal messages,Personal records,Promotional writing,Quant trading,Reference and fact-finding,Reference documentation,Research and evidence,Science,Self-presentation writing,Self-reflection,Server infrastructure,Slide decks,Software development — other,Software how-to,Starting a business,Structured extraction,Trend tracking,Video scripts,Web front-end,Wellness and fitness,Workplace writing
NH,0.9886363636363636,,1.0,1.1864406779661016,1.1320754716981132,0.9859154929577465,,0.8054474708171206,0.9310344827586208,0.8474576271186441,,1.3173076923076923,1.1937499999999999,1.110344827586207,1.346153846153846,,1.205128205128205,0.6037735849056604,0.8701298701298702,1.2058823529411764,,1.019047619047619,0.923076923076923,1.1754385964912282,0.8369565217391304,0.9090909090909091,1.0266666666666666,0.8702290076335877,1.2578125,1.0632911392405062,1.1091703056768558,1.1267605633802817,0.9090909090909092,0.7642276422764227,0.935344827586207,1.5492957746478875,,,1.0675324675324676,,1.0510948905109487,1.203883495145631,1.0687022900763357,1.4,1.0387811634349031,0.8064516129032259,1.1686746987951808,0.9677419354838709,1.215909090909091,1.1263157894736844,0.9735449735449736,0.6614173228346456,0.7790697674418605,,1.0904977375565612,0.8018433179723502,0.9169675090252708
NJ,1.125,0.8983050847457628,1.0,0.9661016949152542,1.150943396226415,1.1126760563380282,0.9786535303776683,1.124513618677043,1.2413793103448276,1.1864406779661016,1.0862068965517242,0.8173076923076923,0.8624999999999999,0.8551724137931035,1.076923076923077,0.923076923076923,0.9743589743589743,1.0566037735849056,0.935064935064935,1.0147058823529411,1.2777777777777777,0.9682539682539683,1.0153846153846153,1.105263157894737,0.7934782608695652,1.1181818181818182,1.0933333333333333,0.9618320610687022,0.8515625,1.050632911392405,1.11353711790393,1.0845070422535212,1.2386363636363638,0.8373983739837398,0.9913793103448276,0.8450704225352113,0.98,0.9090909090909091,0.9012987012987014,1.40625,0.8613138686131385,0.8543689320388349,0.9618320610687022,0.9454545454545454,1.1274238227146816,0.8064516129032259,0.9036144578313253,1.1370967741935483,1.0454545454545454,0.8842105263157894,0.9232804232804234,1.0944881889763778,1.0232558139534884,0.9275362318840581,1.0,1.1013824884792627,1.0
NM,,,,,1.5188679245283019,,,0.6926070038910507,,,,1.2403846153846154,1.2374999999999998,1.0551724137931036,,,1.0897435897435896,,1.3636363636363638,1.2794117647058822,,1.219047619047619,,,1.75,0.6272727272727272,1.0266666666666666,0.8625954198473281,1.2578125,1.0253164556962024,1.039301310043668,1.028169014084507,0.875,1.6097560975609757,0.9913793103448276,1.704225352112676,,1.2545454545454544,0.9844155844155844,,1.0,1.407766990291262,1.3282442748091603,,0.8171745152354571,1.1129032258064515,1.216867469879518,1.0080645161290323,1.1931818181818181,0.8105263157894738,0.9074074074074076,1.236220472440945,0.9883720930232558,,1.0769230769230769,0.7419354838709679,0.7870036101083033
NV,1.2045454545454546,1.8305084745762714,1.0,1.033898305084746,1.4150943396226414,0.7464788732394367,,1.0350194552529184,0.9482758620689656,0.7966101694915254,0.9827586206896551,1.096153846153846,1.41875,0.8413793103448276,0.9423076923076923,,0.9615384615384615,1.1132075471698113,1.2467532467532467,1.0073529411764706,0.9259259259259258,1.053968253968254,0.7230769230769231,0.912280701754386,1.2173913043478262,0.6636363636363636,0.9466666666666667,0.9389312977099236,1.0625,0.7341772151898733,0.7314410480349345,0.8591549295774649,0.8409090909090909,1.0406504065040652,0.9698275862068966,0.5492957746478874,0.88,0.7818181818181817,1.3116883116883116,1.03125,0.9416058394160584,0.9223300970873786,1.0076335877862594,0.9272727272727272,0.8947368421052632,0.903225806451613,0.8674698795180723,0.8870967741935485,1.1136363636363635,0.9368421052631579,1.0846560846560847,1.031496062992126,0.8488372093023255,1.5797101449275364,1.0769230769230769,0.9493087557603688,0.8122743682310469
NY,0.8522727272727273,0.9322033898305085,1.0526315789473684,1.033898305084746,0.7358490566037735,1.1126760563380282,0.8653530377668308,1.0817120622568093,1.120689655172414,1.2033898305084745,0.913793103448276,0.8365384615384615,0.975,0.9448275862068967,0.8653846153846154,0.9615384615384615,0.9871794871794871,1.141509433962264,1.0649350649350648,1.1617647058823528,1.2407407407407407,1.1777777777777778,1.0307692307692309,1.4210526315789476,0.8260869565217391,1.1272727272727272,1.0533333333333335,0.9847328244274809,0.765625,0.8734177215189872,1.1266375545851528,1.0,1.0227272727272727,0.8048780487804879,1.0775862068965518,0.7042253521126761,1.12,1.0727272727272725,0.8701298701298701,1.0625,1.0145985401459852,0.8252427184466019,0.9694656488549618,0.9272727272727272,1.1551246537396123,1.129032258064516,0.746987951807229,1.1209677419354838,0.8181818181818181,0.9263157894736842,1.023809523809524,1.062992125984252,1.1162790697674418,1.0,0.8778280542986425,1.1566820276497696,1.1371841155234657
OH,1.0568181818181819,1.2372881355932204,0.912280701754386,1.0508474576271187,0.9716981132075472,0.7887323943661972,0.975369458128079,0.9455252918287939,0.6896551724137931,0.8474576271186441,1.0689655172413794,1.1057692307692306,1.1874999999999998,1.0275862068965518,0.9615384615384615,1.1538461538461537,0.9615384615384615,0.7547169811320755,0.987012987012987,0.9632352941176471,0.8703703703703702,0.9682539682539683,0.8153846153846154,1.0175438596491229,1.4673913043478262,0.8545454545454544,1.0,1.480916030534351,1.4140625,1.240506329113924,0.8646288209606987,1.0845070422535212,0.8068181818181818,1.3577235772357723,1.043103448275862,1.3661971830985915,0.96,0.8181818181818181,0.9584415584415584,0.8750000000000001,0.9927007299270073,0.9805825242718447,0.9770992366412213,0.8363636363636363,0.8891966759002771,1.1451612903225805,1.1686746987951808,0.9354838709677419,1.1931818181818181,1.063157894736842,0.9973544973544974,0.7795275590551181,0.8488372093023255,0.9420289855072465,1.1628959276018098,0.9585253456221199,0.8628158844765343
OK,0.9431818181818181,0.7796610169491526,0.7017543859649124,0.9152542372881357,1.3962264150943395,0.9718309859154929,,0.906614785992218,0.7931034482758622,0.5254237288135594,1.0,1.2403846153846154,1.4874999999999998,1.103448275862069,1.076923076923077,1.2884615384615385,0.9615384615384615,0.830188679245283,1.077922077922078,0.9926470588235294,0.7407407407407407,0.9333333333333333,0.8923076923076922,1.1754385964912282,1.4891304347826086,0.7909090909090909,0.7999999999999999,1.0305343511450382,1.4453125,0.9240506329113923,0.8231441048034934,1.0,0.8295454545454545,1.8617886178861789,0.9698275862068966,1.5492957746478875,0.76,0.7636363636363636,0.9844155844155844,0.78125,1.1386861313868613,1.1359223300970873,0.7938931297709924,1.1818181818181817,0.7894736842105263,0.9354838709677419,1.108433734939759,0.5887096774193549,1.284090909090909,0.9473684210526316,0.8862433862433863,0.7874015748031495,0.7790697674418605,1.028985507246377,1.1131221719457014,0.8847926267281105,0.7292418772563177
OR,0.9431818181818181,0.864406779661017,1.1403508771929827,0.9322033898305085,0.8773584905660378,0.8732394366197184,0.9852216748768473,0.8988326848249028,0.7586206896551725,0.864406779661017,0.7241379310344828,1.0384615384615385,1.1375,1.2413793103448276,0.6538461538461539,0.6346153846153846,1.1538461538461537,0.5566037735849056,1.0649350649350648,1.0808823529411764,0.6851851851851851,1.073015873015873,1.0307692307692309,0.8947368421052633,1.2934782608695652,0.7727272727272726,0.7733333333333333,0.9694656488549618,1.3046875,1.050632911392405,1.1026200873362444,1.0845070422535212,0.75,1.2357723577235773,1.120689655172414,1.6338028169014085,0.7,1.0545454545454545,1.0415584415584416,0.5625,0.948905109489051,1.0970873786407767,1.0229007633587786,1.2181818181818183,0.814404432132964,1.1451612903225805,0.9156626506024097,0.8145161290322581,1.1590909090909092,1.0526315789473684,0.9708994708994709,0.8976377952755905,0.930232558139535,0.7391304347826088,0.9683257918552037,0.9861751152073733,0.9711191335740071
PA,0.9545454545454545,0.864406779661017,0.912280701754386,1.0169491525423728,0.7735849056603773,0.9014084507042254,0.839080459770115,0.933852140077821,0.8448275862068966,1.1864406779661016,1.1034482758620692,1.1057692307692306,1.1375,1.0413793103448277,1.0192307692307692,1.0,1.0384615384615385,1.0849056603773584,0.8571428571428572,0.8749999999999999,0.9444444444444444,1.0952380952380953,0.9384615384615385,0.9298245614035089,1.1521739130434783,0.8636363636363635,0.8666666666666667,1.0687022900763357,1.2890625,1.0759493670886076,1.11353711790393,1.0845070422535212,1.1022727272727273,1.146341463414634,1.038793103448276,1.1549295774647887,1.0,1.0181818181818183,0.9402597402597402,1.09375,1.0802919708029197,0.9126213592233009,1.1068702290076335,1.1818181818181817,1.0277008310249307,0.9193548387096774,1.0,1.0161290322580645,1.0454545454545454,0.8947368421052632,0.9497354497354498,0.921259842519685,1.0,0.7681159420289856,1.0452488687782806,0.9539170506912442,0.9133574007220215
PR,1.1363636363636365,1.9491525423728813,1.2105263157894737,1.3220338983050848,0.8773584905660378,1.3661971830985915,,0.8210116731517509,1.0344827586206897,,1.2413793103448276,0.8076923076923076,0.75625,0.6413793103448276,1.1538461538461537,0.9807692307692307,0.5769230769230769,1.0566037735849056,1.7662337662337664,0.8014705882352942,1.3333333333333333,0.6126984126984127,0.7846153846153846,,0.8804347826086957,1.0181818181818183,0.96,1.4732824427480915,0.96875,0.6835443037974683,1.7183406113537119,1.4084507042253522,0.9204545454545455,1.2520325203252034,0.5862068965517242,,,0.8181818181818181,0.9948051948051948,1.40625,1.1240875912408759,1.029126213592233,0.5954198473282443,0.9818181818181818,0.7673130193905817,,0.7951807228915664,1.6048387096774193,0.6477272727272727,1.2421052631578948,0.9100529100529101,1.3307086614173227,0.6627906976744186,1.2173913043478262,1.1855203619909502,1.1382488479262673,1.0216606498194947
RI,0.8295454545454545,,,,0.9716981132075472,,0.9622331691297209,0.8210116731517509,,0.9661016949152542,,0.8076923076923076,1.24375,0.8482758620689655,,,1.3205128205128205,0.7547169811320755,1.0909090909090908,1.3235294117647058,1.5555555555555554,0.7777777777777779,,,1.4565217391304348,1.1454545454545453,1.0666666666666667,1.282442748091603,1.046875,1.5949367088607593,1.4366812227074235,1.352112676056338,1.0,1.056910569105691,0.9568965517241381,1.1267605633802817,,1.109090909090909,0.9038961038961039,1.203125,1.0364963503649633,0.5533980582524272,1.0839694656488548,,1.3905817174515234,,0.7349397590361446,0.7096774193548387,1.0,0.8421052631578948,0.9523809523809524,0.7559055118110236,1.0232558139534884,0.8260869565217391,1.0904977375565612,0.6543778801843317,0.9819494584837546
SC,1.0568181818181819,1.1186440677966103,1.0175438596491229,1.0847457627118644,1.0471698113207548,1.1549295774647887,,0.9805447470817121,1.310344827586207,0.7966101694915254,0.913793103448276,0.8365384615384615,0.8875,1.0,1.1153846153846152,0.9038461538461537,1.1153846153846154,0.6886792452830188,1.1688311688311688,0.8602941176470588,0.648148148148148,0.8095238095238095,1.0307692307692309,0.7543859649122807,1.5543478260869563,0.8181818181818181,0.8133333333333334,1.0610687022900762,1.0859375,1.0253164556962024,0.6790393013100436,1.267605633802817,0.5340909090909091,1.08130081300813,0.9913793103448276,1.0704225352112677,0.8,1.1636363636363636,1.4337662337662336,0.9062499999999999,1.0583941605839415,1.0776699029126213,0.8931297709923663,0.5454545454545454,0.7867036011080333,0.7903225806451613,1.4096385542168675,0.7741935483870968,0.8977272727272728,1.0315789473684212,1.0476190476190477,1.0944881889763778,1.0116279069767442,1.0434782608695652,1.1402714932126696,0.8202764976958525,1.0902527075812274
SD,,,,,,,,0.7782101167315175,,,,,1.5562500000000001,,,,,,,,,,,,,,,,1.5625,,1.0895196506550218,,,,1.021551724137931,,,,1.361038961038961,,,,,,0.9667590027700832,,,,,,0.7910052910052912,,,,0.9049773755656109,,0.9891696750902528
TN,1.1931818181818181,1.1694915254237288,1.1228070175438598,1.033898305084746,0.9245283018867924,1.0,,0.9610894941634243,1.2241379310344829,0.7796610169491526,0.8965517241379312,0.9807692307692307,1.0374999999999999,1.2,1.096153846153846,1.3076923076923077,0.9743589743589743,0.7169811320754716,0.9090909090909091,0.9338235294117646,0.8888888888888888,0.8984126984126984,0.9538461538461538,0.8771929824561404,1.141304347826087,0.9090909090909091,0.8933333333333334,1.16793893129771,1.2890625,1.2658227848101264,0.6943231441048036,0.9577464788732396,0.5795454545454546,1.4146341463414633,1.021551724137931,1.267605633802817,0.72,0.8363636363636363,1.225974025974026,0.7343749999999999,1.0145985401459852,1.233009708737864,0.8015267175572519,0.7454545454545454,0.7673130193905817,1.0,0.9036144578313253,0.8306451612903226,1.1931818181818181,1.063157894736842,0.9841269841269842,0.921259842519685,1.0232558139534884,1.0,1.0045248868778283,0.8940092165898618,0.963898916967509
TX,1.0909090909090908,1.1186440677966103,1.087719298245614,1.1186440677966103,1.1886792452830188,0.943661971830986,1.1215106732348112,1.0739299610894941,0.9482758620689656,1.0677966101694916,1.1551724137931036,1.0576923076923077,0.9375,0.9379310344827587,1.1346153846153846,1.0384615384615385,0.9102564102564101,1.0660377358490565,1.0909090909090908,0.75,1.0925925925925926,0.9238095238095239,1.0307692307692309,0.9824561403508774,0.9565217391304347,1.0545454545454545,1.0133333333333334,0.9083969465648855,1.046875,1.0,0.868995633187773,0.9577464788732396,0.875,1.0,0.9310344827586208,0.9014084507042254,1.0,0.8727272727272726,1.0155844155844156,1.171875,0.9854014598540146,1.0679611650485437,0.7862595419847328,0.8909090909090909,1.0277008310249307,0.9516129032258064,1.0963855421686748,0.9838709677419355,1.0227272727272727,1.0105263157894737,1.0264550264550265,1.062992125984252,0.9069767441860466,1.0,1.085972850678733,1.0046082949308757,0.9350180505415162
VA,0.9545454545454545,0.9152542372881357,0.7192982456140351,1.0508474576271187,0.9245283018867924,0.943661971830986,0.8899835796387521,1.0,0.7413793103448276,0.983050847457627,1.0344827586206897,1.0865384615384615,0.8624999999999999,0.9241379310344828,0.9423076923076923,0.8653846153846154,1.0897435897435896,0.8396226415094339,0.935064935064935,1.0441176470588234,0.9814814814814815,0.9015873015873016,1.0923076923076922,1.0526315789473684,1.0652173913043477,0.9181818181818181,1.0533333333333335,1.1908396946564885,1.0078125,1.050632911392405,1.165938864628821,1.1126760563380282,1.1022727272727273,1.008130081300813,0.9439655172413793,1.0845070422535212,1.1,1.0545454545454545,0.9090909090909091,1.09375,1.0510948905109487,1.116504854368932,1.0610687022900762,0.9272727272727272,1.10803324099723,0.9516129032258064,1.216867469879518,1.0403225806451613,1.0227272727272727,1.0947368421052632,0.9312169312169313,0.9606299212598425,1.127906976744186,0.8695652173913044,0.9411764705882354,1.0506912442396312,0.9963898916967509
VT,,,,,,,,0.6926070038910507,,,,1.7115384615384615,0.975,1.0758620689655174,,,,,,1.2058823529411764,,0.5428571428571428,,,,,,1.0763358778625953,0.984375,1.5063291139240504,1.2183406113537119,,,0.910569105691057,0.9913793103448276,1.7746478873239437,,,0.9272727272727272,,1.2992700729927007,,1.2519083969465647,,1.07202216066482,,1.5180722891566265,1.1370967741935483,,,0.8862433862433863,,1.8139534883720931,,1.0407239819004523,0.7880184331797235,0.9927797833935018
WA,0.7954545454545454,0.728813559322034,1.0,0.9322033898305085,0.7547169811320755,1.1126760563380282,0.8998357963875206,1.0272373540856032,0.7241379310344828,0.9661016949152542,0.7758620689655173,1.1346153846153846,1.09375,1.303448275862069,0.8846153846153846,0.8653846153846154,0.858974358974359,1.028301886792453,0.8961038961038961,1.051470588235294,1.0,1.0634920634920635,1.0923076923076922,1.0,0.9782608695652174,1.0,0.9466666666666667,0.7862595419847328,1.140625,1.4050632911392407,1.074235807860262,1.0,1.375,1.0406504065040652,1.0689655172413794,1.3661971830985915,1.04,0.9818181818181818,0.7298701298701299,0.859375,1.1386861313868613,0.9514563106796116,1.1068702290076335,1.3636363636363635,0.9529085872576177,1.0967741935483872,1.2771084337349399,0.8951612903225807,0.9318181818181818,0.9894736842105263,1.023809523809524,0.8818897637795277,1.0697674418604652,0.6666666666666667,0.9004524886877828,1.096774193548387,0.8989169675090254
WI,1.0,0.864406779661017,0.7543859649122807,1.0677966101694916,0.830188679245283,0.6056338028169014,,0.9455252918287939,0.5172413793103449,1.0,1.1379310344827587,1.2307692307692308,1.1874999999999998,1.186206896551724,0.673076923076923,1.0384615384615385,0.9615384615384615,0.5943396226415094,1.025974025974026,1.0735294117647058,0.8148148148148148,1.0920634920634922,0.9692307692307692,0.9473684210526317,1.141304347826087,1.0454545454545452,0.9866666666666667,0.9389312977099236,1.328125,1.4936708860759491,1.0807860262008735,1.0704225352112677,1.3181818181818181,1.5365853658536586,1.0,2.098591549295775,0.84,0.8909090909090909,0.9116883116883117,0.96875,0.9854014598540146,1.0873786407766992,1.2061068702290076,1.4545454545454546,0.8642659279778394,1.0483870967741935,1.4337349397590362,0.9193548387096774,0.7386363636363636,1.2526315789473683,0.9100529100529101,0.7165354330708662,1.0,0.6956521739130435,0.9095022624434388,1.1059907834101383,0.848375451263538
WV,,,,,,,,,,,,,1.8499999999999999,,,,,,,,,1.0920634920634922,,,2.597826086956522,,,1.5267175572519083,1.7109375,,0.6659388646288209,,,1.707317073170732,1.1939655172413794,2.0140845070422535,,,1.0155844155844156,,,,,,1.030470914127424,,,1.1532258064516128,,,0.7328042328042328,,,,1.167420814479638,,
WY,,,,,,,,0.9766536964980544,,,,,,,,,,,,,,,,,,,,,,,0.8056768558951964,,,,1.370689655172414,,,,1.0883116883116883,,,,,,0.7894736842105263,,,,,,1.0634920634920635,,,,,,1.0902527075812274
