geo_id,usage_count,directive,feedback loop,task iteration,learning,validation,none,wave,automation,automation_classified,augmentation,above_threshold
BH,281.0,36.29893238434164,16.014234875444842,25.97864768683274,13.523131672597868,,,2025-11,52.31316725978648,56.97674418604651,39.50177935943061,True
BI,29.0,,,,,,,2025-11,,,,False
BJ,536.0,35.634328358208954,12.313432835820896,30.783582089552237,16.791044776119403,,,2025-11,47.94776119402985,50.1953125,47.57462686567164,True
BM,19.0,,,,,,,2025-11,,,,False
BN,85.0,34.11764705882353,,31.76470588235294,,,,2025-11,,,31.76470588235294,False
BO,1536.0,34.63541666666667,11.783854166666668,30.533854166666668,18.489583333333336,2.473958333333333,2.083333333333333,2025-11,46.41927083333334,47.40691489361703,51.497395833333336,True
BR,27602.0,35.64234475762626,12.401275269907975,30.852836750960076,14.383015723498296,4.4018549380479675,2.3186725599594236,2025-11,48.04362002753424,49.18403679252281,49.63770741250634,True
BS,54.0,29.629629629629623,,38.88888888888889,,,,2025-11,,,38.88888888888889,False
BT,64.0,43.75,,25.0,,,,2025-11,,,25.0,False
BW,169.0,28.402366863905325,8.875739644970414,30.17751479289941,24.2603550295858,,,2025-11,37.27810650887574,40.64516129032258,54.43786982248521,False
BZ,33.0,,,,,,,2025-11,,,,False
CA,22854.0,26.85744289839853,12.798634812286688,28.030104139319157,23.83390216154721,6.117091100026253,2.362824888422158,2025-11,39.65607771068522,40.61575692390427,57.981097400892615,True
CG,148.0,41.891891891891895,10.81081081081081,29.054054054054053,14.18918918918919,,,2025-11,52.70270270270271,54.929577464788736,43.24324324324324,False
CH,5097.0,27.722189523248968,13.0861290955464,27.97724151461644,24.26917794781244,4.983323523641358,1.9619383951343927,2025-11,40.80831861879537,41.62497498499099,57.22974298607024,True
CI,1141.0,43.12007011393514,9.290096406660824,24.62751971954426,17.616126205083262,2.366345311130587,2.9798422436459244,2025-11,52.410166520595965,54.01987353206865,44.60999123575811,True
CL,3819.0,31.21235925634983,13.5375752814873,28.69861220214716,19.612463995810423,4.948939512961508,1.9900497512437811,2025-11,44.749934537837134,45.65856265028053,53.26001571091909,True
CM,1028.0,41.73151750972763,11.673151750972762,23.151750972762645,19.26070038910506,2.3346303501945527,1.8482490272373544,2025-11,53.404669260700395,54.41030723488603,44.74708171206226,True
CO,8841.0,34.32869584888587,12.690872073294877,31.580137993439656,15.85793462278023,3.7891641217056895,1.7531953398936773,2025-11,47.01956792218075,47.85862307160948,51.22723673792557,True
CR,1073.0,31.03448275862069,14.35228331780056,29.263746505125816,18.732525629077355,5.21901211556384,1.3979496738117427,2025-11,45.38676607642125,46.03024574669187,53.21528424976701,True
CV,45.0,33.33333333333333,,35.55555555555556,,,,2025-11,,,35.55555555555556,False
CW,27.0,,,,,,,2025-11,,,,False
CY,547.0,32.17550274223035,12.614259597806216,27.97074954296161,20.109689213893965,4.204753199268739,2.9250457038391224,2025-11,44.78976234003657,46.13935969868174,52.28519195612431,True
CZ,2888.0,27.631578947368425,14.369806094182824,25.41551246537396,24.896121883656512,5.64404432132964,2.042936288088643,2025-11,42.001385041551245,42.87734181689642,55.95567867036011,True
DE,25382.0,26.57001024347963,13.470175715073673,26.558190843905127,25.88054526830037,5.377826806398235,2.1432511228429596,2025-11,40.0401859585533,40.91714308720509,57.81656291860373,True
DJ,50.0,46.0,,,,,,2025-11,,,,False
DK,2151.0,23.523942352394236,13.99349139934914,26.12738261273826,28.35890283589028,5.8112505811250585,2.1850302185030217,2025-11,37.517433751743376,38.35551330798479,60.297536029753594,True
DO,1495.0,39.19732441471571,11.57190635451505,27.157190635451503,15.852842809364548,3.4782608695652173,2.74247491638796,2025-11,50.76923076923076,52.20082530949106,46.48829431438127,True
DZ,2710.0,34.02214022140221,12.952029520295202,25.571955719557195,21.070110701107012,3.6531365313653135,2.730627306273063,2025-11,46.97416974169741,48.292867981790586,50.29520295202952,True
EC,3452.0,36.64542294322132,7.995365005793744,33.34298957126304,16.10660486674392,4.374275782155272,1.5353418308227114,2025-11,44.64078794901506,45.33686378346572,53.82387022016223,True
EE,713.0,25.245441795231415,14.165497896213184,23.00140252454418,29.17251051893408,5.610098176718092,2.805049088359046,2025-11,39.4109396914446,40.54834054834055,57.78401122019635,True
EG,5501.0,31.866933284857296,17.451372477731322,24.77731321577895,18.851117978549357,4.071986911470642,2.981276131612434,2025-11,49.31830576258862,50.83380176128911,47.700418105798946,True
ES,14095.0,29.152181624689604,14.572543455125931,28.55622561191912,20.815892160340542,5.001773678609435,1.90138346931536,2025-11,43.724725079815535,44.57221378462429,54.373891450869095,True
FI,1821.0,24.656781987918727,12.630422844590882,27.457440966501924,27.56727073036793,5.601317957166392,2.086765513454146,2025-11,37.28720483250961,38.081884464385865,60.62602965403625,True
FJ,61.0,47.540983606557376,,,,,,2025-11,,,,False
FR,30208.0,28.366657838983052,13.367319915254235,29.813294491525426,21.66644597457627,4.7305349576271185,2.0557468220338984,2025-11,41.73397775423729,42.6099300368405,56.21027542372882,True
GA,169.0,44.37869822485207,,27.2189349112426,17.159763313609467,,,2025-11,,,44.378698224852066,False
GB,30707.0,27.417201289608233,11.261275930569576,30.53701110495978,22.688637769889603,5.946526850555248,2.1493470544175595,2025-11,38.67847722017781,39.52807268612508,59.17217572540463,True
GE,1369.0,27.39225712198685,13.951789627465304,27.10007304601899,23.9590942293645,4.967129291453616,2.6296566837107376,2025-11,41.344046749452154,42.460615153788446,56.026296566837104,True
GF,21.0,,,,,,,2025-11,,,,False
GH,1546.0,37.71021992238033,11.901681759379043,27.61966364812419,17.141009055627425,2.910737386804657,2.716688227684347,2025-11,49.61190168175938,50.997340425531924,47.67141009055627,True
GM,36.0,44.44444444444444,,,,,,2025-11,,,,False
GN,87.0,41.37931034482759,,27.58620689655172,21.839080459770116,,,2025-11,,,49.42528735632183,False
GP,77.0,37.66233766233766,,33.76623376623377,22.07792207792208,,,2025-11,,,55.84415584415585,False
GR,2137.0,28.63827795975667,14.038371548900328,26.064576509124944,23.58446420215255,5.615348619560131,2.0589611605053815,2025-11,42.676649508657,43.57381748686097,55.26438933083762,True
GT,808.0,30.816831683168317,15.47029702970297,29.207920792079207,18.68811881188119,3.96039603960396,1.8564356435643563,2025-11,46.28712871287129,47.16267339218159,51.85643564356435,True
GU,30.0,,,,,,,2025-11,,,,False
GY,43.0,46.51162790697674,,37.2093023255814,,,,2025-11,,,37.2093023255814,False
HN,393.0,33.587786259541986,13.486005089058525,27.989821882951656,16.793893129770993,5.597964376590331,,2025-11,47.07379134860051,48.302872062663184,50.381679389312986,True
HR,861.0,29.500580720092916,14.0534262485482,23.34494773519164,22.880371660859467,6.3879210220673635,3.8327526132404177,2025-11,43.55400696864112,45.289855072463766,52.613240418118465,True
HT,174.0,32.758620689655174,,31.60919540229885,27.011494252873565,,,2025-11,,,58.62068965517241,False
HU,1643.0,28.78880097382836,14.424832623250152,25.319537431527696,24.58916615946439,4.930006086427268,1.9476567255021304,2025-11,43.21363359707851,44.07200496585972,54.83870967741936,True
ID,25075.0,39.83649052841475,7.672981056829512,32.43070787637089,15.445663010967095,3.0348953140578265,1.5792622133599203,2025-11,47.50947158524426,48.27181004092549,50.91126620139581,True
IE,2275.0,29.05494505494505,12.21978021978022,26.153846153846157,24.13186813186813,6.461538461538462,1.978021978021978,2025-11,41.27472527472527,42.10762331838565,56.74725274725275,True
IL,7920.0,27.96717171717172,11.16161616161616,29.22979797979798,24.12878787878788,4.772727272727273,2.73989898989899,2025-11,39.12878787878788,40.23107880046735,58.13131313131313,True
IM,20.0,,,,,,,2025-11,,,,False
IN,58098.0,35.192261351509515,15.644256256669763,27.432958105270405,15.95752005232538,3.332300595545458,2.4407036386794725,2025-11,50.83651760817928,52.10832745236414,46.72277875314124,True
IQ,3234.0,34.1991341991342,5.3184910327767465,20.377241805813235,33.27149041434756,2.87569573283859,3.957946815089672,2025-11,39.51762523191095,41.146168705730844,56.52442795299939,True
IS,187.0,32.0855614973262,13.368983957219251,21.3903743315508,25.13368983957219,,,2025-11,45.45454545454545,49.418604651162795,46.52406417112299,False
IT,16336.0,29.297257590597457,12.365328109696376,28.868756121449557,22.006611165523996,5.313418217433888,2.148628795298727,2025-11,41.66258570029383,42.57741632780733,56.18878550440745,True
JE,33.0,,,,,,,2025-11,,,,False
JM,314.0,38.853503184713375,7.961783439490445,31.210191082802545,14.968152866242038,6.050955414012739,,2025-11,46.81528662420382,47.26688102893892,52.22929936305732,True
JO,752.0,33.6436170212766,15.691489361702128,24.601063829787233,18.21808510638298,4.25531914893617,3.590425531914894,2025-11,49.33510638297872,51.172413793103445,47.074468085106375,True
JP,31235.0,27.757323515287336,8.65695533856251,27.55242516407876,24.334880742756525,6.137345926044501,5.5610693132703695,2025-11,36.414278853849844,38.558546342124885,58.02465183287978,True
KE,3940.0,36.95431472081218,13.147208121827411,28.756345177664976,15.355329949238577,3.527918781725888,2.258883248730964,2025-11,50.10152284263959,51.2594131394443,47.639593908629436,True
KG,425.0,30.823529411764707,15.058823529411764,23.764705882352946,23.058823529411764,4.235294117647059,,2025-11,45.88235294117647,47.33009708737864,51.05882352941177,True
KH,571.0,33.80035026269702,16.28721541155867,23.992994746059544,19.264448336252187,3.852889667250438,2.8021015761821366,2025-11,50.08756567425569,51.53153153153154,47.11033274956217,True
KM,21.0,,,,,,,2025-11,,,,False
KR,30618.0,28.012933568489125,9.592396629433669,35.11659807956104,19.11620615324319,5.206087922137305,2.955777647135672,2025-11,37.6053301979228,38.75071517517586,59.438892154941534,True
KW,387.0,28.42377260981912,15.762273901808785,27.39018087855297,17.829457364341085,6.2015503875969,4.3927648578811365,2025-11,44.18604651162791,46.216216216216225,51.42118863049096,True
KY,47.0,46.808510638297875,,36.17021276595745,,,,2025-11,,,36.17021276595745,False
KZ,1916.0,32.724425887265134,12.421711899791232,25.260960334029225,21.65970772442589,4.3319415448851775,3.60125260960334,2025-11,45.14613778705637,46.8327016783974,51.25260960334029,True
LA,272.0,41.544117647058826,8.823529411764707,23.897058823529413,18.38235294117647,,,2025-11,50.367647058823536,54.365079365079374,42.279411764705884,True
LB,776.0,31.572164948453608,17.65463917525773,25.644329896907216,17.783505154639176,4.510309278350515,2.8350515463917527,2025-11,49.22680412371134,50.663129973474796,47.938144329896915,True
LC,23.0,,,,,,,2025-11,,,,False
LI,15.0,,,,,,,2025-11,,,,False
LK,3190.0,40.156739811912225,15.047021943573668,23.448275862068964,16.018808777429467,3.197492163009404,2.1316614420062696,2025-11,55.20376175548589,56.40614990390775,42.66457680250784,True
LR,48.0,43.75,,,,,,2025-11,,,,False
LS,40.0,37.5,,,,,,2025-11,,,,False
LT,1060.0,24.339622641509433,17.92452830188679,26.79245283018868,23.867924528301888,4.811320754716982,2.2641509433962264,2025-11,42.264150943396224,43.24324324324324,55.471698113207545,True
LU,386.0,31.606217616580313,9.067357512953368,28.23834196891192,23.83419689119171,5.4404145077720205,,2025-11,40.67357512953368,41.42480211081794,57.51295336787565,True
LV,606.0,28.87788778877888,14.026402640264028,25.742574257425744,23.1023102310231,5.115511551155116,3.1353135313531353,2025-11,42.90429042904291,44.29301533219761,53.96039603960396,True
MA,5166.0,32.094463801780876,14.653503677893925,28.261711188540456,18.56368563685637,3.8714672861014328,2.5551684088269457,2025-11,46.7479674796748,47.97377830750894,50.69686411149826,True
MC,46.0,36.95652173913043,,34.78260869565217,,,,2025-11,,,34.78260869565217,False
MD,606.0,31.353135313531354,13.861386138613865,26.567656765676567,21.782178217821784,4.455445544554455,,2025-11,45.21452145214522,46.12794612794614,52.80528052805281,True
ME,138.0,21.73913043478261,20.28985507246377,20.28985507246377,31.88405797101449,,,2025-11,42.028985507246375,44.61538461538462,52.17391304347826,False
MG,661.0,34.94704992435703,16.64145234493192,28.895612708018152,14.977307110438728,2.26928895612708,2.26928895612708,2025-11,51.58850226928895,52.78637770897833,46.142208774583956,True
MK,339.0,32.448377581120944,19.469026548672566,24.48377581120944,17.99410029498525,4.71976401179941,,2025-11,51.91740412979351,52.38095238095239,47.197640117994105,True
MN,139.0,33.81294964028777,13.66906474820144,25.179856115107913,17.26618705035971,,,2025-11,47.482014388489205,52.800000000000004,42.44604316546763,False
MQ,114.0,31.57894736842105,,35.08771929824561,19.29824561403509,,,2025-11,,,54.3859649122807,False
MR,66.0,40.909090909090914,,25.75757575757576,,,,2025-11,,,25.75757575757576,False
MT,272.0,28.308823529411764,13.23529411764706,28.308823529411764,21.691176470588236,7.720588235294118,,2025-11,41.544117647058826,41.851851851851855,57.720588235294116,True
MU,302.0,33.77483443708609,11.258278145695364,24.503311258278146,22.185430463576157,4.966887417218543,,2025-11,45.033112582781456,46.57534246575343,51.65562913907284,True
MV,184.0,38.04347826086957,13.043478260869565,27.717391304347828,15.760869565217392,,,2025-11,51.08695652173913,54.02298850574713,43.47826086956522,False
MW,186.0,39.247311827956985,13.440860215053762,30.64516129032258,10.75268817204301,,,2025-11,52.688172043010745,55.99999999999999,41.39784946236559,False
MX,10345.0,33.059449009183176,12.054132431126147,29.656839052682457,18.78202029966167,4.050265828902852,2.3972933784436927,2025-11,45.113581440309325,46.22164999504804,52.489125181246976,True
MY,4446.0,30.90418353576248,13.742690058479532,27.68780926675663,20.040485829959515,5.4206027890238415,2.2042285200179936,2025-11,44.64687359424201,45.65317387304507,53.148897885739984,True
MZ,366.0,41.2568306010929,8.469945355191257,27.86885245901639,17.21311475409836,,,2025-11,49.72677595628416,52.44956772334294,45.08196721311475,True
NA,92.0,40.21739130434783,,34.78260869565217,,,,2025-11,,,34.78260869565217,False
NC,49.0,,,,,,,2025-11,,,,False
NE,63.0,42.857142857142854,,,,,,2025-11,,,,False
NG,7629.0,37.25258880587233,11.626687639271202,30.816620789094245,14.680823174728012,3.2114300694717524,2.411849521562459,2025-11,48.87927644514353,50.08730691739424,48.70887403329401,True
NL,8188.0,25.56179775280899,12.49389350268686,29.15241817293601,25.134342940889105,5.434782608695652,2.22276502198339,2025-11,38.055691255495844,38.92080939295528,59.721543722520764,True
NO,2374.0,25.021061499578767,14.827295703454086,25.863521482729567,25.568660488626787,6.655433866891322,2.064026958719461,2025-11,39.848357203032855,40.68817204301076,58.08761583824768,True
NP,1673.0,33.23371189479976,16.317991631799163,28.81052002390915,16.855947399880456,3.3472803347280333,1.434548714883443,2025-11,49.55170352659893,50.27289266221954,49.01374775851764,True
NZ,2899.0,26.69886167644015,11.969644705070714,30.9072093825457,22.456019317005865,5.7261124525698515,2.242152466367713,2025-11,38.668506381510866,39.55539872971065,59.08934115212142,True
OM,363.0,34.43526170798898,10.46831955922865,27.27272727272727,20.9366391184573,4.132231404958678,,2025-11,44.90358126721763,46.175637393767715,52.341597796143255,True
PA,760.0,36.578947368421055,10.657894736842104,29.86842105263158,17.5,3.421052631578948,1.9736842105263157,2025-11,47.23684210526316,48.18791946308725,50.78947368421052,True
PE,7375.0,36.0,9.6135593220339,32.813559322033896,15.75593220338983,3.9457627118644063,1.871186440677966,2025-11,45.6135593220339,46.48334945419372,52.51525423728813,True
PF,77.0,31.16883116883117,,40.25974025974026,,,,2025-11,,,40.25974025974026,False
PG,51.0,33.33333333333333,,29.411764705882355,,,,2025-11,,,29.411764705882355,False
PH,9935.0,34.74584801207851,13.447408152994464,32.873678912934075,13.34675390035229,3.54302969300453,2.043281328636135,2025-11,48.193256165072974,49.198520345252774,49.76346250629089,True
PK,8916.0,40.5226558995065,15.017945266935843,26.749663526244955,12.169134140870346,2.983400628084343,2.557200538358008,2025-11,55.54060116644234,56.99815837937384,41.90219829519964,True
PL,9040.0,28.67256637168142,14.192477876106194,25.033185840707965,23.60619469026549,6.592920353982301,1.9026548672566372,2025-11,42.865044247787615,43.696436626071275,55.232300884955755,True
PR,508.0,31.69291338582677,7.677165354330709,29.33070866141732,22.440944881889763,6.496062992125983,,2025-11,39.37007874015748,40.322580645161295,58.26771653543307,True
PS,269.0,27.881040892193308,17.100371747211895,27.881040892193308,15.985130111524162,,5.947955390334572,2025-11,44.98141263940521,50.627615062761514,43.86617100371747,True
PT,4032.0,27.728174603174605,13.541666666666666,29.365079365079367,22.69345238095238,4.439484126984127,2.232142857142857,2025-11,41.26984126984127,42.21207508878742,56.49801587301587,True
PY,571.0,32.57443082311734,13.835376532399298,26.970227670753065,19.439579684763572,5.42907180385289,,2025-11,46.409807355516634,47.23707664884135,51.838879159369526,True
QA,895.0,32.625698324022345,11.620111731843576,30.27932960893855,18.435754189944134,4.134078212290502,2.905027932960894,2025-11,44.24581005586592,45.56962025316455,52.84916201117319,True
RE,255.0,26.666666666666668,11.372549019607844,34.11764705882353,21.176470588235293,,,2025-11,38.03921568627451,40.7563025210084,55.294117647058826,True
RO,3252.0,27.49077490774908,17.127921279212792,24.20049200492005,23.2779827798278,5.38130381303813,2.521525215252153,2025-11,44.61869618696187,45.77287066246057,52.859778597785976,True
RS,1391.0,26.52767792954709,15.384615384615383,25.593098490294754,25.16175413371675,4.744787922358016,2.5880661394680087,2025-11,41.91229331416247,43.02583025830258,55.49964054636952,True
RW,677.0,39.29098966026588,13.293943870014772,27.474150664697195,13.58936484490399,2.2156573116691285,4.13589364844904,2025-11,52.58493353028065,54.853620955315876,43.279172821270315,True
SA,3136.0,33.13137755102041,15.497448979591836,26.243622448979593,17.66581632653061,4.559948979591836,2.9017857142857144,2025-11,48.628826530612244,50.08210180623974,48.46938775510204,True
SC,24715.0,34.436576977544,59.98381549666194,3.3866073234877607,1.12482298199474,0.5340886101557758,0.5340886101557758,2025-11,94.42039247420594,94.92738884595045,5.045518915638276,True
SE,4078.0,22.903384011770473,14.688572829818538,27.047572339382047,27.464443354585583,5.394801373222167,2.501226091221187,2025-11,37.59195684158901,38.556338028169016,59.90681706718979,True
SG,5094.0,28.17039654495485,10.7773851590106,27.915194346289752,25.618374558303884,5.791126815861798,1.7275225755791126,2025-11,38.94778170396545,39.63244107071514,59.32469572045544,True
SI,673.0,26.44873699851412,16.64190193164933,24.368499257057948,24.962852897473997,5.794947994056463,,2025-11,43.09063893016345,43.87291981845689,55.126300148588406,True
SK,1037.0,27.483124397299903,15.718418514946965,21.697203471552555,26.808100289296043,5.49662487945998,2.796528447444552,2025-11,43.201542912246865,44.44444444444444,54.00192864030858,True
SL,41.0,60.97560975609756,,,,,,2025-11,,,,False
SN,787.0,34.30749682337992,13.087674714104194,27.70012706480305,18.932655654383733,2.9224904701397714,3.0495552731893265,2025-11,47.39517153748412,48.88597640891219,49.55527318932655,True
SR,33.0,,,,,,,2025-11,,,,False
SV,536.0,29.850746268656714,15.671641791044776,28.73134328358209,19.029850746268657,3.544776119402985,3.171641791044776,2025-11,45.52238805970149,47.01348747591523,51.305970149253724,True
SZ,59.0,52.54237288135594,,27.11864406779661,,,,2025-11,,,27.11864406779661,False
TD,68.0,48.52941176470589,,25.0,,,,2025-11,,,25.0,False
TG,248.0,45.16129032258064,14.516129032258066,22.58064516129032,13.709677419354838,,,2025-11,59.677419354838705,62.18487394957983,36.29032258064516,True
TH,8032.0,34.82320717131474,11.902390438247012,28.52340637450199,17.654382470119522,4.755976095617529,2.3406374501992033,2025-11,46.72559760956175,47.84548699643039,50.933764940239044,True
TJ,137.0,32.11678832116788,,21.16788321167883,29.1970802919708,,,2025-11,,,50.36496350364963,False
TL,35.0,54.285714285714285,,,,,,2025-11,,,,False
TN,2500.0,31.08,19.48,27.88,15.28,3.32,2.96,2025-11,50.56,52.10222588623249,46.48,True
TR,8802.0,27.31197455123835,17.768688934333106,25.619177459668258,21.39286525789593,4.998863894569416,2.908429902294933,2025-11,45.080663485571456,46.43107886730634,52.0109066121336,True
TT,239.0,37.238493723849366,11.297071129707112,25.10460251046025,17.154811715481173,,,2025-11,48.53556485355648,53.45622119815667,42.25941422594143,True
TW,7729.0,27.946694268340018,11.91615991719498,26.57523612369,25.281407685340923,5.679906844352439,2.6005951610816407,2025-11,39.862854185535,40.92720510095643,57.536550653383365,True
TZ,332.0,34.93975903614458,17.46987951807229,23.19277108433735,18.67469879518072,,,2025-11,52.40963855421687,55.59105431309904,41.86746987951807,True
UA,7489.0,34.597409533983175,11.964214180798503,27.386834023234073,19.094672185872614,4.513286153024436,2.4435839230871945,2025-11,46.561623714781675,47.72789488091979,50.99479236213112,True
UG,661.0,37.367624810892586,11.195158850226928,27.23146747352496,20.726172465960666,,,2025-11,48.56278366111951,50.31347962382444,47.95763993948563,True
US,219666.0,31.89569619331166,11.515209454353426,26.67731920278969,20.993235184325293,5.549789225460472,3.368750739759453,2025-11,43.41090564766509,44.92429310393563,53.220343612575455,True
UY,658.0,27.659574468085108,18.38905775075988,25.379939209726444,20.66869300911854,5.319148936170213,2.5835866261398177,2025-11,46.048632218844986,47.269890795631824,51.3677811550152,True
UZ,827.0,34.582829504232166,9.915356711003628,27.569528415961308,19.830713422007253,2.6602176541717046,5.441354292623942,2025-11,44.49818621523579,47.05882352941176,50.06045949214027,True
VC,34.0,,,,,,,2025-11,,,,False
VI,24.0,,,,,,,2025-11,,,,False
VN,10293.0,32.488098707859706,15.5542601768192,27.90245798115224,17.157291363062274,4.663363450888953,2.2345283202176236,2025-11,48.042358884678904,49.140415383086555,49.72311279510346,True
XK,72.0,25.0,,26.38888888888889,27.77777777777778,,,2025-11,,,54.16666666666667,False
YT,19.0,,,,,,,2025-11,,,,False
ZA,4459.0,34.962996187485984,11.616954474097332,27.92105853330343,18.501906257008297,4.3283247364880015,2.668759811616954,2025-11,46.57995066158332,47.85714285714286,50.751289526799724,True
ZM,374.0,38.50267379679144,12.566844919786096,27.27272727272727,17.11229946524064,,,2025-11,51.069518716577534,53.50140056022409,44.385026737967905,True
ZW,365.0,44.109589041095894,9.58904109589041,24.10958904109589,17.80821917808219,,,2025-11,53.6986301369863,56.16045845272206,41.917808219178085,True
not_classified,156576.0,,,,,,,2025-11,,,,True
AD,74.0,20.27027027027027,,31.08108108108108,27.027027027027028,,,2026-02,,,58.10810810810811,False
AE,4704.0,32.589285714285715,9.31122448979592,31.61139455782313,19.217687074829932,4.187925170068027,3.082482993197279,2026-02,41.900510204081634,43.23316516779995,55.017006802721085,True
AG,26.0,,,,,,,2026-02,,,,False
AL,381.0,30.971128608923888,16.535433070866144,22.83464566929134,20.73490813648294,4.986876640419948,3.937007874015748,2026-02,47.50656167979003,49.45355191256831,48.55643044619423,True
AM,605.0,25.28925619834711,14.87603305785124,25.6198347107438,25.950413223140497,5.12396694214876,3.1404958677685952,2026-02,40.16528925619835,41.467576791808874,56.69421487603306,True
AO,375.0,34.66666666666667,7.466666666666668,30.4,20.8,,,2026-02,42.13333333333334,45.14285714285715,51.2,True
AR,4985.0,28.48545636910732,15.727181544633902,26.37913741223671,22.18655967903711,4.653961885656971,2.567703109327984,2026-02,44.212637913741226,45.37780522956558,53.21965897693079,True
AT,3456.0,26.678240740740737,12.702546296296296,25.868055555555557,26.21527777777778,5.902777777777778,2.6331018518518516,2026-02,39.38078703703703,40.44576523031204,57.986111111111114,True
AU,15906.0,28.53640135797812,10.411165597887589,28.31635860681504,24.236137306676724,5.519929586319628,2.980007544322897,2026-02,38.94756695586571,40.14385692068429,58.072425499811395,True
AW,31.0,,,,,,,2026-02,,,,False
AZ,657.0,31.202435312024352,17.80821917808219,21.00456621004566,22.98325722983257,3.8051750380517504,3.1963470319634704,2026-02,49.010654490106546,50.628930817610055,47.79299847792998,True
BA,394.0,28.17258883248731,17.258883248730964,25.12690355329949,22.84263959390863,3.807106598984772,,2026-02,45.431472081218274,46.73629242819843,51.77664974619289,True
BB,80.0,25.0,,31.25,28.749999999999996,,,2026-02,,,60.0,False
BD,2447.0,36.12586841029832,11.728647323252964,24.356354720065383,19.98365345320801,3.677973028197793,4.127503064977524,2026-02,47.85451573355128,49.91474850809889,48.01798120147118,True
BE,4812.0,27.618453865336654,12.94679966749792,27.556109725685783,23.73233582709892,5.486284289276807,2.660016625103907,2026-02,40.565253532834575,41.67378309137489,56.77472984206152,True
BF,435.0,42.758620689655174,10.344827586206897,20.45977011494253,20.689655172413794,,,2026-02,53.10344827586207,56.34146341463415,41.14942528735632,True
BG,1569.0,27.852135117909494,14.850223072020396,24.72912683237731,24.410452517527087,5.098789037603569,3.0592734225621414,2026-02,42.70235818992989,44.0499671268902,54.23836838750796,True
BH,258.0,30.23255813953488,12.790697674418606,29.45736434108527,19.767441860465116,,,2026-02,43.02325581395348,46.63865546218487,49.224806201550386,True
BI,44.0,47.72727272727273,,,,,,2026-02,,,,False
BJ,556.0,35.97122302158273,10.251798561151078,30.93525179856115,18.525179856115106,,,2026-02,46.22302158273381,48.30827067669173,49.460431654676256,True
BM,29.0,,,,,,,2026-02,,,,False
BN,72.0,26.38888888888889,,40.27777777777778,,,,2026-02,,,40.27777777777778,False
BO,728.0,34.75274725274725,10.164835164835164,27.06043956043956,21.84065934065934,3.021978021978022,3.159340659340659,2026-02,44.91758241758241,46.38297872340425,51.92307692307692,True
BR,25548.0,34.96555503366213,11.621261938312196,29.865351495224672,16.674495068107092,4.1255675591044305,2.7477689055894783,2026-02,46.58681697197432,47.90308299122596,50.6654141224362,True
BS,86.0,24.418604651162788,,36.04651162790697,20.930232558139537,,,2026-02,,,56.97674418604651,False
BT,41.0,36.58536585365854,,,,,,2026-02,,,,False
BW,148.0,35.810810810810814,,31.08108108108108,20.27027027027027,,,2026-02,,,51.351351351351354,False
BZ,53.0,37.735849056603776,,35.84905660377358,,,,2026-02,,,35.84905660377358,False
CA,25902.0,27.634931665508457,10.960543587367772,27.190950505752458,25.430468689676474,5.968651069415489,2.814454482279361,2026-02,38.59547525287623,39.71318476145076,58.590070264844414,True
CG,145.0,33.793103448275865,10.344827586206897,29.655172413793103,19.310344827586206,,,2026-02,44.13793103448276,47.407407407407405,48.96551724137931,False
CH,6287.0,27.707968824558616,11.436297121043424,27.723874662000952,25.751550819150623,5.121679656433911,2.2586289168124702,2026-02,39.144265945602044,40.048820179007336,58.59710513758549,True
CI,1044.0,42.62452107279693,7.758620689655173,27.298850574712645,17.52873563218391,1.7241379310344829,3.065134099616858,2026-02,50.383141762452105,51.976284584980235,46.55172413793104,True
CL,2720.0,29.669117647058822,13.86029411764706,26.139705882352946,23.235294117647054,4.227941176470589,2.8676470588235294,2026-02,43.529411764705884,44.81453444360333,53.60294117647059,True
CM,1118.0,41.05545617173525,8.050089445438283,25.134168157423968,21.46690518783542,1.6100178890876566,2.6833631484794274,2026-02,49.10554561717353,50.45955882352941,48.211091234347045,True
CO,6908.0,33.42501447596989,11.928199189345689,29.64678633468442,18.717429067747545,3.6479444122756224,2.6346265199768384,2026-02,45.35321366531558,46.580434136187925,52.01215981470759,True
CR,772.0,30.958549222797927,11.010362694300518,26.683937823834196,25.0,3.4974093264248705,2.849740932642487,2026-02,41.968911917098445,43.2,55.18134715025907,True
CV,39.0,,,,,,,2026-02,,,,False
CW,39.0,38.46153846153847,,38.46153846153847,,,,2026-02,,,38.46153846153847,False
CY,681.0,30.396475770925107,11.16005873715125,24.22907488986784,25.84434654919237,5.139500734214391,3.2305433186490458,2026-02,41.55653450807635,42.94385432473444,55.212922173274606,True
CZ,3027.0,25.768087215064423,14.469772051536175,22.43145028080608,29.170796167822928,5.054509415262636,3.1053848695077635,2026-02,40.237859266600594,41.52744630071599,56.65675586389164,True
DE,30270.0,26.96729435084242,12.322431450280806,25.23290386521308,27.446316484968612,5.338619094813347,2.6924347538817313,2026-02,39.289725801123225,40.3768460363266,58.01783944499504,True
DJ,38.0,39.473684210526315,,,,,,2026-02,,,,False
DK,2537.0,24.595979503350417,13.48048876625936,24.7536460386283,28.104059913283407,6.188411509657075,2.8774142688214424,2026-02,38.07646826960978,39.20454545454545,59.046117461568784,True
